Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
05:05:44:46.051,61,0.1088793725,0.1118619442,0.0000000000,0.0362458378,0.0000000000,0.0000000000,0.0000000000,0.1090492979,0.1109162718,0.0716903210,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0062230472,0.0000000000,0.0000000000,0.1010917425,0.1277528256,0.4395619631,0.4140092731,0.0000000000,0.0275903493,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0188543927,0.0216853563,0.0312636010,0.0310372524,0.0000000000,0.0164628401,0.0566211380,0.0151864979,0.0215839446,0.0190042611,0.0648697466,0.0874951184,0.0247575901,0.0254799835,0.0000000000,0.0000000000,0.0587081686,0.0478325486,0.0478043109,0.0670645237,0.0521823615,0.0298650023,0.0937709212,0.0722943395,0.0000078564,0.0000000000,0.0000000000,0.0000000000,-0.0395317450,0.0564362556,-0.0091774222,-0.0379634276,0.0564361140,-0.0053175907
05:05:44:47.052,61,0.1080692858,0.1049845368,0.0000000000,0.0368119888,0.0000000000,0.0000000000,0.0000000000,0.1082580239,0.1040537208,0.0724413171,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0126179149,0.0000000000,0.0000000000,0.1295822561,0.1539086103,0.3986451924,0.4184750617,0.0000000000,0.0312713720,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0188639835,0.0217535365,0.0314293019,0.0323338956,0.0000000000,0.0207777806,0.0533925407,0.0119776577,0.0208353493,0.0183043126,0.0641044006,0.0872908011,0.0210898127,0.0224636141,0.0000000000,0.0000000000,0.0589358807,0.0477596819,0.0477271900,0.0732416362,0.0528569408,0.0303170308,0.0858834684,0.0686185956,0.0000129537,0.0000000000,0.0000000000,0.0000000000,-0.0399983451,0.0529683232,-0.0089453869,-0.0383172110,0.0529683158,-0.0052967463
05:05:44:48.054,61,0.1074714884,0.0978273824,0.0000000000,0.0371482112,0.0000000000,0.0000000000,0.0000000000,0.1076772362,0.0969157293,0.0729352906,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0148106311,0.0000000000,0.0000000000,0.1378304362,0.1613797545,0.3731010556,0.4586270154,0.0000000000,0.0380038470,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0187707897,0.0217597149,0.0310651660,0.0329371206,0.0000000000,0.0239492375,0.0519673191,0.0096806297,0.0200883020,0.0175899565,0.0621512346,0.0864990577,0.0177274030,0.0194637403,0.0000000000,0.0000000000,0.0593893267,0.0475988574,0.0475642532,0.0840575173,0.0553223900,0.0309596900,0.0814444423,0.0662468225,0.0000297745,0.0000000000,0.0000000000,0.0000000000,-0.0403231308,0.0493587852,-0.0086755240,-0.0385328531,0.0493588671,-0.0052484870
05:05:44:49.056,61,0.1069848612,0.0907072872,0.0000000000,0.0342104174,0.0000000000,0.0000000000,0.0000000000,0.1072031930,0.0898542330,0.0698699728,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0162274484,0.0000000000,0.0000000000,0.1439912021,0.1667855233,0.3612321317,0.4769680798,0.0000000000,0.0406756960,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0186243579,0.0217096042,0.0302932877,0.0331193320,0.0000000000,0.0276278052,0.0493221432,0.0069726636,0.0192947313,0.0167966485,0.0604006462,0.0853449255,0.0151010966,0.0168413986,0.0000000000,0.0000000000,0.0595448576,0.0472429618,0.0472080521,0.0937077850,0.0565564260,0.0314844400,0.0770599991,0.0630628467,0.0000446321,0.0000000000,0.0000000000,0.0000000000,-0.0386630893,0.0457613766,-0.0081010731,-0.0367715508,0.0457615331,-0.0048955381
05:05:44:50.057,61,0.1065737978,0.0844479278,0.0000000000,0.0303758942,0.0000000000,0.0000000000,0.0000000000,0.1068017781,0.0836604834,0.0657611862,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0171891432,0.0000000000,0.0000000000,0.1475289762,0.1698561162,0.3550248742,0.4893371463,0.0000000000,0.0425245501,0.0000000000,0.0000000000,0.0067172563,0.0000000000,0.0184491258,0.0216369703,0.0289240312,0.0330292545,0.0000000000,0.0299628098,0.0476238094,0.0052189962,0.0183081813,0.0157646574,0.0583789237,0.0836562067,0.0133159505,0.0150762741,0.0000000000,0.0000000000,0.0594394617,0.0463165194,0.0462857373,0.1004463807,0.0575912185,0.0320476964,0.0736389160,0.0606204793,0.0000535573,0.0000000000,0.0000000000,0.0000000000,-0.0364128128,0.0425972342,-0.0074877581,-0.0344651043,0.0425975695,-0.0044820793
05:05:44:51.058,61,0.1061034799,0.0793638006,0.0000000000,0.0253178366,0.0000000000,0.0000000000,0.0000000000,0.1063359231,0.0786511526,0.0602844730,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0180913210,0.0000000000,0.0000000000,0.1513197422,0.1738105565,0.3515699506,0.4947517216,0.0000000000,0.0438609198,0.0000000000,0.0000000000,0.0136083309,0.0000000000,0.0182907786,0.0215749387,0.0280136075,0.0329189301,0.0000000000,0.0317604318,0.0464604869,0.0040437519,0.0173014030,0.0147075998,0.0572354384,0.0826780573,0.0121110650,0.0138890613,0.0000000000,0.0000000000,0.0594244488,0.0456564315,0.0456278846,0.1038329750,0.0606410950,0.0337790251,0.0712938011,0.0588176399,0.0000947198,0.0000000000,0.0000000000,0.0000000000,-0.0333894417,0.0400252491,-0.0068242466,-0.0314154737,0.0400256738,-0.0039835526
05:05:44:52.060,61,0.1054287106,0.0763221905,0.0000000000,0.0219679456,0.0000000000,0.0000000000,0.0000000000,0.1056618392,0.0756570399,0.0566585921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0188588798,0.0000000000,0.0000000000,0.1557163298,0.1786274165,0.3458102942,0.4978021979,0.0000000000,0.0448770449,0.0000000000,0.0000000000,0.0169085134,0.0003999621,0.0181366578,0.0215054099,0.0268007647,0.0325586349,0.0000000000,0.0331274234,0.0448555648,0.0029548951,0.0161786564,0.0135770170,0.0562419668,0.0816981867,0.0111347055,0.0129231475,0.0000000000,0.0000000000,0.0592206493,0.0450255610,0.0449992046,0.1058739945,0.0638043061,0.0366189815,0.0699324608,0.0576998368,0.0001392406,0.0000000000,0.0000000000,0.0000000000,-0.0313844159,0.0384869128,-0.0064063240,-0.0293940865,0.0384873971,-0.0036642090
05:05:44:53.062,61,0.1034260169,0.0716132298,0.0000000000,0.0164140910,0.0000000000,0.0000000000,0.0000000000,0.1036368385,0.0710242614,0.0506330021,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0196449421,0.0000000000,0.0000000000,0.1642896384,0.1880960613,0.3400376439,0.4997027814,0.0000000000,0.0456182361,0.0000000000,0.0000000000,0.0203342251,0.0036084242,0.0179383326,0.0213681646,0.0255324207,0.0320432968,0.0000000000,0.0342046097,0.0433296971,0.0020400896,0.0148288980,0.0122104911,0.0553486086,0.0807962567,0.0103284651,0.0121259317,0.0000000000,0.0000000000,0.0589951277,0.0444195904,0.0443952903,0.1069099531,0.0698764250,0.0441373512,0.0691879243,0.0570575856,0.0002355632,0.0000000000,0.0000000000,0.0000000000,-0.0280481428,0.0361063182,-0.0057385201,-0.0260404833,0.0361069217,-0.0031501465
05:05:44:54.064,61,0.1004965007,0.0686173365,0.0000000000,0.0117136855,0.0000000000,0.0000000000,0.0000000000,0.1007177681,0.0680890083,0.0455062464,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0201911088,0.0000000000,0.0000000000,0.1697099507,0.1931843013,0.3207444847,0.5039815903,0.0000000000,0.0465328656,0.0000000000,0.0000000000,0.0219998788,0.0051807091,0.0177107621,0.0211996026,0.0209062137,0.0298324879,0.0005831390,0.0354733020,0.0410815775,0.0010510574,0.0138742346,0.0112555632,0.0529199727,0.0778047666,0.0095785288,0.0113960011,0.0000000000,0.0000000000,0.0587847531,0.0437553860,0.0437329784,0.1076900661,0.0768482685,0.0517714359,0.0689487383,0.0568973497,0.0002839070,0.0000000000,0.0000000000,0.0000000000,-0.0252022594,0.0345919281,-0.0052195257,-0.0231998824,0.0345926359,-0.0027310955
05:05:44:55.065,61,0.0975451618,0.0653320253,0.0000000000,0.0070769964,0.0000000000,0.0000000000,0.0000000000,0.0978213623,0.0648631379,0.0404613614,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0206347704,0.0000000000,0.0000000000,0.1790760309,0.2025729269,0.3139372766,0.5202842355,0.0000000000,0.0499132015,0.0000000000,0.0000000000,0.0230555311,0.0063192672,0.0174376015,0.0209805053,0.0160524901,0.0278884303,0.0023385733,0.0368927456,0.0391989723,0.0001902337,0.0129477214,0.0103133796,0.0509329364,0.0758157447,0.0089044152,0.0107545508,0.0000000000,0.0000000000,0.0581694990,0.0421480685,0.0421313830,0.1083158180,0.0813004524,0.0557333827,0.0689325035,0.0569376610,0.0002880156,0.0000000000,0.0000000000,0.0000000000,-0.0224021226,0.0329328179,-0.0047054775,-0.0203966722,0.0329336002,-0.0023254422
05:05:44:56.067,61,0.0931543261,0.0597585738,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0935100242,0.0594229102,0.0283425581,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0210012626,0.0000000000,0.0000000000,0.1824551225,0.2059069723,0.3100648522,0.5245049596,0.0000000000,0.0535448231,0.0000000000,0.0000000000,0.0236058030,0.0070607243,0.0170907360,0.0206753481,0.0128391301,0.0266758185,0.0041400949,0.0377638228,0.0380815901,0.0000000000,0.0120852534,0.0094488971,0.0495811850,0.0745506957,0.0083372928,0.0102367755,0.0000000000,0.0000000000,0.0571951680,0.0392529741,0.0392406322,0.1086013913,0.0863934904,0.0601455532,0.0690702423,0.0570894256,0.0002826147,0.0000000000,0.0000000000,0.0000000000,-0.0156596415,0.0301211774,-0.0035815947,-0.0136760231,0.0301221237,-0.0013886121
05:05:44:57.069,61,0.0915175825,0.0625364333,0.0000000000,0.0079144463,0.0000000000,0.0000000000,0.0000000000,0.0919020697,0.0620652102,0.0413702354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0213823747,0.0000000000,0.0000000000,0.1842140555,0.2076127231,0.3085593879,0.5145525932,0.0000000000,0.0573748685,0.0000000000,0.0000000000,0.0237587392,0.0072058840,0.0167714078,0.0203904714,0.0111543629,0.0258711576,0.0054209139,0.0383721106,0.0373789817,0.0000000000,0.0112671638,0.0086457683,0.0487088747,0.0738191232,0.0079187248,0.0099044014,0.0000000000,0.0000000000,0.0564181097,0.0369087346,0.0368777961,0.1083332822,0.0895010754,0.0646155700,0.0692908764,0.0573064834,0.0002628366,0.0000000000,0.0000000000,0.0000000000,-0.0229232833,0.0315232575,-0.0046784114,-0.0209042132,0.0315241143,-0.0023898373
05:05:44:58.070,61,0.0910993889,0.0775440037,0.0000000000,0.0646617562,0.0000000000,0.0000000000,0.0000000000,0.0914891139,0.0763844326,0.1031376943,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0215086490,0.0000000000,0.0000000000,0.1803017855,0.2051714212,0.3778359592,0.4570025504,0.0000000000,0.0589796156,0.0000000000,0.0000000000,0.0218250491,0.0061061936,0.0165673662,0.0201797821,0.0104188127,0.0255225785,0.0060309428,0.0383908078,0.0373638235,0.0000000000,0.0104637444,0.0078523140,0.0484484732,0.0738500804,0.0079144882,0.0100263990,0.0000000000,0.0000000000,0.0545515269,0.0310200024,0.0309130065,0.0965211019,0.0913152248,0.0684647933,0.0712853819,0.0578792356,0.0002902653,0.0000000000,0.0000000000,0.0000000000,-0.0573080257,0.0392025113,-0.0102543682,-0.0551965944,0.0392028019,-0.0074611567
05:05:44:59.072,61,0.0898728222,0.0833274275,0.0000000000,0.0846796259,0.0000000000,0.0000000000,0.0000000000,0.0901779830,0.0819068179,0.1248661876,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0211512614,0.0000000000,0.0000000000,0.1562275589,0.1873796880,0.5039843321,0.3890413940,0.0000000000,0.0594688468,0.0000000000,0.0000000000,0.0217150934,0.0060832230,0.0164069869,0.0199360065,0.0122623751,0.0259076878,0.0059064035,0.0366152674,0.0451512896,0.0051746629,0.0096657872,0.0070549031,0.0489390418,0.0763888359,0.0100113936,0.0134373363,0.0000000000,0.0000000000,0.0536486655,0.0275431219,0.0273720063,0.0572947897,0.0916324705,0.0697746277,0.0720050931,0.0580736697,0.0003118527,0.0000000000,0.0000000000,0.0000000000,-0.0693805441,0.0422032773,-0.0123716928,-0.0672728717,0.0422033295,-0.0093892841
05:05:45:00.074,61,0.0808247030,0.0871604830,0.0000000000,0.0885323435,0.0000000000,0.0000000000,0.0000000000,0.0808966234,0.0856762603,0.1289009601,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0205093883,0.0000000000,0.0000000000,0.1452295333,0.1786456108,0.5746877789,0.3067650497,0.0000000000,0.0528467186,0.0000000000,0.0000000000,0.0213126466,0.0054596495,0.0164602790,0.0198146272,0.0262822937,0.0311143380,0.0049871369,0.0332606770,0.0484009050,0.0114713907,0.0085875960,0.0060755294,0.0558945946,0.0851852745,0.0167354681,0.0214193556,0.0000000000,0.0000000000,0.0532334112,0.0253256653,0.0251134913,0.0399801880,0.0899568573,0.0704282671,0.0720256343,0.0578316823,0.0002588939,0.0000000000,0.0000000000,0.0000000000,-0.0715963319,0.0441572666,-0.0129375178,-0.0695847720,0.0441572592,-0.0098421415
05:05:45:01.075,61,0.0738385171,0.0898233280,0.0000000000,0.0869342312,0.0000000000,0.0000000000,0.0000000000,0.0738484263,0.0883448496,0.1270961165,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0198791604,0.0000000000,0.0000000000,0.1276856065,0.1636525095,0.6077057719,0.2686424255,0.0000000000,0.0464512110,0.0000000000,0.0000000000,0.0118384659,0.0000000000,0.0167740099,0.0199467856,0.0322438441,0.0345899835,0.0032029068,0.0311947539,0.0499255881,0.0143483104,0.0079481136,0.0054651205,0.0750603080,0.1076376438,0.0239908341,0.0291126352,0.0000000000,0.0000000000,0.0529475622,0.0226057898,0.0224062447,0.0322371610,0.0882214755,0.0707569346,0.0716674626,0.0573803633,0.0001661579,0.0000000000,0.0000000000,0.0000000000,-0.0705662593,0.0454941839,-0.0129422788,-0.0686088577,0.0454941466,-0.0097658923
05:05:45:02.077,61,0.0714457706,0.0937134176,0.0000000000,0.0853351727,0.0000000000,0.0000000000,0.0000000000,0.0714237615,0.0922367498,0.1251663864,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0206078198,0.0000000000,0.0000000000,0.1219564900,0.1585414261,0.5575294495,0.1953277886,0.0000000000,0.0397275500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0172904599,0.0203043278,0.0543803163,0.0540628955,0.0006578635,0.0289026182,0.0347357653,0.0151567170,0.0072523151,0.0048303222,0.1305140108,0.1636082083,0.0275283922,0.0332556851,0.0000000000,0.0000000000,0.0517769530,0.0187777504,0.0186331030,0.0163445193,0.0874434710,0.0713723376,0.0714447796,0.0572934449,0.0000784331,0.0000000000,0.0000000000,0.0000000000,-0.0694556907,0.0474507809,-0.0130054932,-0.0676277354,0.0474506989,-0.0097188633
05:05:45:03.078,61,0.0704652220,0.0939694047,0.0000000000,0.0777029544,0.0000000000,0.0000000000,0.0000000000,0.0704282373,0.0925840661,0.1168542206,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0263625234,0.0000000000,0.0000000000,0.1136016101,0.1483619660,0.4903329313,0.1714746803,0.0000000000,0.0333295278,0.0000000000,0.0068494491,0.0000000000,0.0000000000,0.0178629123,0.0207653791,0.0646293014,0.0622787513,0.0000000000,0.0266232323,0.0266026836,0.0141926492,0.0068978560,0.0045613716,0.1460578293,0.1793192178,0.0293389000,0.0352516212,0.0000000000,0.0000000000,0.0500763096,0.0140144415,0.0139068821,0.0107085574,0.0870592967,0.0721600577,0.0710800663,0.0572503582,0.0000063317,0.0000000000,0.0000000000,0.0000000000,-0.0648216903,0.0475447327,-0.0123013798,-0.0630197376,0.0475447401,-0.0090087969
05:05:45:04.080,61,0.0698765665,0.0891101733,0.0000000000,0.0723467395,0.0000000000,0.0000000000,0.0000000000,0.0698335022,0.0878130496,0.1110500097,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0366289504,0.0000000000,0.0000000000,0.1029052734,0.1320893615,0.4188973606,0.1459319443,0.0000000000,0.0286041368,0.0000000000,0.0162057281,0.0000000000,0.0000000000,0.0184046719,0.0212240331,0.0693793818,0.0661392361,0.0000000000,0.0254192986,0.0135705303,0.0091075208,0.0067922920,0.0045842994,0.1538763642,0.1862563342,0.0301111210,0.0360655263,0.0000000000,0.0000000000,0.0484910756,0.0107822968,0.0106997667,0.0076568029,0.0865786895,0.0727822632,0.0657406896,0.0563900732,0.0000019633,0.0000000000,0.0000000000,0.0000000000,-0.0616281405,0.0450690538,-0.0115340464,-0.0598030798,0.0450691953,-0.0083988942
05:05:45:05.081,61,0.0695190951,0.0832484812,0.0000000000,0.0674986467,0.0000000000,0.0000000000,0.0000000000,0.0694745854,0.0820376500,0.1057216823,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0402517840,0.0000000000,0.0000000000,0.0812640637,0.1092957929,0.3683343530,0.1288867295,0.0000000000,0.0264507011,0.0000000000,0.0210652128,0.0000000000,0.0000000000,0.0188253056,0.0215534400,0.0700847805,0.0655890033,0.0000000000,0.0245206580,0.0095828315,0.0074166814,0.0078174286,0.0064401175,0.1207692549,0.1403865218,0.0301239211,0.0360754989,0.0000000000,0.0000000000,0.0463350266,0.0066119782,0.0065278360,0.0097607616,0.0863241404,0.0745344013,0.0593117364,0.0550345145,0.0000015129,0.0000000000,0.0000000000,0.0000000000,-0.0587048754,0.0420916080,-0.0107691996,-0.0568937622,0.0420919135,-0.0078305192
05:05:45:06.083,61,0.0693211034,0.0845579281,0.0000000000,0.0672081411,0.0000000000,0.0000000000,0.0000000000,0.0692762434,0.0833442435,0.1054124236,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0421133116,0.0000000000,0.0000000000,0.0744655579,0.1018823460,0.2821856141,0.1128291786,0.0000000000,0.0244806763,0.0000000000,0.0262574963,0.0000000000,0.0000000000,0.0191952698,0.0218489338,0.0704346821,0.0654868633,0.0000000000,0.0238471199,0.0069383951,0.0021462075,0.0085541755,0.0075550084,0.1101059988,0.1257031262,0.0247336682,0.0285267178,0.0000000000,0.0000000000,0.0429783277,0.0037000584,0.0036305501,0.0101841539,0.0845137686,0.0750740394,0.0566652901,0.0542065203,0.0000000829,0.0000000000,0.0000000000,0.0000000000,-0.0585220382,0.0427514613,-0.0108128712,-0.0567142367,0.0427516922,-0.0078310343
05:05:45:07.085,61,0.0684407428,0.0803669542,0.0000000000,0.0663557947,0.0000000000,0.0000000000,0.0000000000,0.0684042946,0.0791831762,0.1044634506,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0517090447,0.0000000000,0.0000000000,0.0710461289,0.0975988358,0.1446260512,0.1065908372,0.0000000000,0.0238731019,0.0000000000,0.0299255233,0.0000000000,0.0000000000,0.0203873776,0.0233996809,0.0650814325,0.0648956448,0.0232737511,0.0272871144,0.0057158312,0.0000000000,0.0240121447,0.0279444754,0.1005131528,0.1088732034,0.0113836462,0.0136894351,0.0000000000,0.0000000000,0.0400509983,0.0012852866,0.0012204498,0.0392493643,0.0823246464,0.0756874308,0.0385562591,0.0453545079,0.0000000018,0.0000000000,0.0000000000,0.0000000000,-0.0580257550,0.0406330824,-0.0105120847,-0.0562120192,0.0406334773,-0.0076687308
05:05:45:08.086,61,0.0661471337,0.0751813129,0.0000000000,0.0626413226,0.0000000000,0.0000000000,0.0000000000,0.0661246777,0.0740640536,0.1004183963,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0607831106,0.0000000000,0.0000000000,0.0693159997,0.0947951004,0.1020485386,0.0981348157,0.0000000000,0.0237914436,0.0000000000,0.0322974324,0.0000000000,0.0000000000,0.0219978839,0.0255977176,0.0627217516,0.0643944591,0.0321179628,0.0315297358,0.0050484710,0.0000000000,0.0286006778,0.0337575227,0.0963741615,0.1023633182,0.0060195951,0.0080445874,0.0000000000,0.0000000000,0.0374998823,0.0000000000,0.0000000000,0.0467180684,0.0789886862,0.0760896504,0.0283099525,0.0381631926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0558086634,0.0380031019,-0.0099099278,-0.0539820641,0.0380035713,-0.0072365901
05:05:45:09.088,61,0.0634429753,0.0699179545,0.0000000000,0.0610805601,0.0000000000,0.0000000000,0.0000000000,0.0634288117,0.0688420311,0.0987187326,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0699415430,0.0000000000,0.0000000000,0.0688820779,0.0933010355,0.0803641677,0.0782197490,0.0000000000,0.0239417590,0.0008499578,0.0335577391,0.0000000000,0.0000000000,0.0250654761,0.0292711668,0.0615639985,0.0643365085,0.0444821119,0.0384713486,0.0047050202,0.0000000000,0.0310329087,0.0367133394,0.0943661556,0.0992017314,0.0031464605,0.0049937945,0.0000000000,0.0000000000,0.0360217728,0.0000000000,0.0000000000,0.0462121964,0.0773319453,0.0764264539,0.0184630472,0.0296855010,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0548989400,0.0353418142,-0.0095024202,-0.0530527346,0.0353424177,-0.0070010549
05:05:45:10.089,61,0.0603197515,0.0653202385,0.0000000000,0.0590315349,0.0000000000,0.0000000000,0.0000000000,0.0603095442,0.0642872602,0.0965001509,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0758309513,0.0000000000,0.0000000000,0.0799673721,0.0969537795,0.0929369554,0.0717520043,0.0000000000,0.0243325774,0.0012234052,0.0339726023,0.0000000000,0.0000000000,0.0278498158,0.0319909304,0.0615099184,0.0670358613,0.0494144969,0.0434894413,0.0041029844,0.0000000000,0.0319333449,0.0377266593,0.0950948000,0.1020464301,0.0014373378,0.0032357059,0.0000000000,0.0000000000,0.0350822955,0.0000000000,0.0000000000,0.0399307497,0.0767060146,0.0778377727,0.0141513413,0.0256977938,0.0000000062,0.0000000000,0.0000000000,0.0000000000,-0.0536933392,0.0330152214,-0.0090929819,-0.0518253744,0.0330159590,-0.0067410669
05:05:45:11.090,61,0.0591872893,0.0627332404,0.0000000000,0.0541326851,0.0000000000,0.0000000000,0.0000000000,0.0591789298,0.0617646202,0.0911913142,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0791787133,0.0000000000,0.0000000000,0.1007831916,0.1289949715,0.1653552949,0.0685488731,0.0000000000,0.0248119682,0.0000000000,0.0326141268,0.0000000000,0.0000000000,0.0292641968,0.0333555676,0.0679915100,0.0740732029,0.0513904728,0.0456918739,0.0000000000,0.0000000000,0.0282283667,0.0312554538,0.1203704849,0.1427422464,0.0005761719,0.0024292076,0.0000000000,0.0000000000,0.0343731530,0.0000000000,0.0000000000,0.0287923794,0.0792557374,0.0866686627,0.0124373753,0.0240459275,0.0000000696,0.0000000000,0.0000000000,0.0000000000,-0.0507466272,0.0316956192,-0.0085498989,-0.0488679223,0.0316964313,-0.0062816837
05:05:45:12.092,61,0.0599242449,0.0633172020,0.0000000000,0.0442605913,0.0000000000,0.0000000000,0.0000000000,0.0599160008,0.0624542013,0.0804119632,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0702978447,0.0000000000,0.0000000000,0.1109524742,0.1370956153,0.2956385016,0.0668543950,0.0000000000,0.0248214062,0.0000000000,0.0311867706,0.0000000000,0.0000000000,0.0299996082,0.0339143053,0.0909096077,0.0918221474,0.0005755489,0.0344598852,0.0000000000,0.0000000000,0.0025792096,0.0000000000,0.1412848234,0.1683141589,0.0130076902,0.0202290751,0.0000000000,0.0000000000,0.0344214775,0.0000000000,0.0000000000,0.0000000000,0.0813083202,0.0894613564,0.0214445163,0.0257022455,0.0000001132,0.0000000000,0.0000000000,0.0000000000,-0.0447227284,0.0319653898,-0.0077403011,-0.0428938642,0.0319662765,-0.0054579936
05:05:45:13.094,61,0.0658444688,0.0651741698,0.0000000000,0.0455282144,0.0000000000,0.0000000000,0.0000000000,0.0658414513,0.0642909408,0.0817347467,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0767769814,0.0000000000,0.0000000000,0.1737416238,0.0946202353,0.3346963227,0.0529056787,0.0000000000,0.0246747993,0.0000000000,0.0314778201,0.0000000000,0.0000000000,0.0307388641,0.0344951078,0.1025024652,0.1043674052,0.0000000000,0.0303646158,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2689594626,0.3031477928,0.0475408025,0.0587388501,0.0000000000,0.0000000000,0.0351335891,0.0000000000,0.0000000000,0.0000000000,0.0828618556,0.0912196785,0.0237453654,0.0260061044,0.0000001184,0.0000000000,0.0000000000,0.0000000000,-0.0454494208,0.0329051167,-0.0079294611,-0.0436571762,0.0329059735,-0.0055907806
05:05:45:14.095,61,0.0687153265,0.0657080114,0.0000000000,0.0474269278,0.0000000000,0.0000000000,0.0000000000,0.0687199980,0.0648026094,0.0837458000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1342558414,0.0000000000,0.0012145536,0.2552542090,0.0794938728,0.2945286036,0.0339808762,0.0000000000,0.0244754925,0.0004999900,0.0437929556,0.0000000000,0.0000000000,0.0314862877,0.0351409130,0.1141668558,0.1216784343,0.0000000000,0.0277372561,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3837056756,0.4153187573,0.0667524263,0.0802590996,0.0000000000,0.0000000000,0.0392595939,0.0000000000,0.0000000000,0.0000000000,0.0829290971,0.0913044587,0.0243217610,0.0256379824,0.0000001360,0.0000000000,0.0000000000,0.0000000000,-0.0465688780,0.0331789851,-0.0081120143,-0.0448046811,0.0331798121,-0.0057598436
05:05:45:15.097,61,0.0702301860,0.0658795461,0.0000000000,0.0466523059,0.0000000000,0.0000000000,0.0000000000,0.0702386424,0.0649828911,0.0828352571,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1493874341,0.0000000000,0.0042722588,0.2810997069,0.0680454895,0.2781278193,0.0237644315,0.0000000000,0.0242669731,0.0125400079,0.0625853911,0.0000000000,0.0000000000,0.0321746953,0.0357814059,0.1260359883,0.1343524903,0.0000000000,0.0253464133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4225792289,0.4539603889,0.0768943056,0.0913520902,0.0000000000,0.0000000000,0.0424934626,0.0000000000,0.0000000000,0.0000000000,0.0814027414,0.0900220945,0.0243079998,0.0252366085,0.0000001308,0.0000000000,0.0000000000,0.0000000000,-0.0460593328,0.0332636088,-0.0080486294,-0.0443357602,0.0332644805,-0.0056963363
