Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
06:50:10:09.076,61,0.1002713516,0.3271148205,0.0000000000,0.1983251721,0.0000000000,0.0000000000,0.0000000000,0.1009425148,0.3231652677,0.2323368788,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150028998,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051598689,0.0195281580,0.0000000000,0.1455992162,0.1761300266,0.0000000000,0.0000000000,0.0790998861,0.0796571150,0.0000000000,0.0000000000,0.0589702986,0.0081411889,0.0942080691,0.0766425952,0.1107986644,0.1311786026,0.0000000000,0.0000000000,0.0276695713,0.0240364410,0.0000000000,0.0000000000,0.0679183677,0.0077023599,0.0062043332,0.0520701855,0.0340644643,0.0393381119,0.0593911372,0.0375628360,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1148965731,0.2975774705,-0.0530123487,-0.1111490130,0.2975912094,-0.0334495902
06:50:10:10.076,61,0.1002690494,0.3295716047,0.0000000000,0.2022175789,0.0000000000,0.0000000000,0.0000000000,0.1009254977,0.3255427182,0.2367212772,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153599484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0050175916,0.0200206619,0.0000000000,0.1477261633,0.1768997461,0.0000000000,0.0000000000,0.0724995285,0.0731987804,0.0000000000,0.0000000000,0.0583288930,0.0082729300,0.0813292786,0.0644969344,0.1027269140,0.1213275269,0.0000000000,0.0000000000,0.0275430139,0.0238697622,0.0000000000,0.0000000000,0.0672865286,0.0069936849,0.0055328887,0.0520322435,0.0336468481,0.0391350128,0.0590518825,0.0374558978,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1170279458,0.2991614044,-0.0537917838,-0.1132948697,0.2991752028,-0.0341291204
06:50:10:11.078,61,0.1003416032,0.3326160312,0.0000000000,0.2159753591,0.0000000000,0.0000000000,0.0000000000,0.1009901166,0.3283803165,0.2519615591,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153025510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051800148,0.0203733612,0.0000000000,0.1130315587,0.1424258947,0.0000000000,0.0000000000,0.0717784464,0.0714718327,0.0000000000,0.0000000000,0.0583972707,0.0084900120,0.0961955637,0.0727714896,0.1298413426,0.1614680290,0.0000000000,0.0000000000,0.0272719599,0.0235926267,0.0000000000,0.0000000000,0.0642530173,0.0061333049,0.0046954826,0.0533832647,0.0266798623,0.0274802856,0.0559943765,0.0356934033,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1245765761,0.3012900949,-0.0558020473,-0.1209786683,0.3013039529,-0.0360421613
06:50:10:12.079,61,0.1006090268,0.3359037638,0.0000000000,0.2387383580,0.0000000000,0.0000000000,0.0000000000,0.1012441292,0.3313320279,0.2774450779,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0109615745,0.0136639671,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0078449221,0.0209977124,0.0000000000,0.0646912158,0.0809289292,0.0000000000,0.0000000000,0.1200014502,0.1101007089,0.0000000000,0.0000000000,0.1482283175,0.0175317302,0.1901075989,0.1518035531,0.2176372260,0.2466877401,0.0000000000,0.0000000000,0.0274406187,0.0236896053,0.0000000000,0.0000000000,0.0625152513,0.0049578771,0.0035276469,0.1129562855,0.0248683821,0.0244285837,0.0530241728,0.0329560526,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1372376084,0.3037674427,-0.0589742064,-0.1337145418,0.3037811816,-0.0390978754
06:50:10:13.082,61,0.1009416953,0.3366298378,0.0000000000,0.2472153902,0.0000000000,0.0000000000,0.0000000000,0.1015686318,0.3319388628,0.2869165838,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0158323180,0.0125534143,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0118438778,0.0216650609,0.0000000000,0.0470046811,0.0622300245,0.0000000000,0.0000000000,0.1307323128,0.1194460988,0.0000000000,0.0000000000,0.1695054024,0.0206311028,0.2147411555,0.1723478138,0.2415925264,0.2707572877,0.0000000000,0.0000000000,0.0277002901,0.0238537584,0.0000000000,0.0000000000,0.0613428131,0.0037468486,0.0023118444,0.1279847175,0.0237269439,0.0225387812,0.0490106195,0.0287823174,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1419553161,0.3043926358,-0.0600961968,-0.1384653002,0.3044062853,-0.0401987061
06:50:10:14.082,61,0.1011277735,0.3374067247,0.0000000000,0.2596071661,0.0000000000,0.0000000000,0.0000000000,0.1017491743,0.3325523734,0.3005720973,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0183276255,0.0117640384,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0134985913,0.0224592406,0.0000000000,0.0631235316,0.0793800801,0.0000000000,0.0000000000,0.1292935163,0.1214852929,0.0000000000,0.0000000000,0.1596830636,0.0224786121,0.1926263571,0.1551556438,0.2052748352,0.2326554507,0.0000000000,0.0000000000,0.0279257633,0.0239810143,0.0000000000,0.0000000000,0.0603533946,0.0027972013,0.0013601184,0.1281424910,0.0230083559,0.0215231366,0.0473179668,0.0271084551,0.0000000942,0.0000000000,0.0000000000,0.0000000000,-0.1487636268,0.3051404059,-0.0616842136,-0.1454147100,0.3051540852,-0.0417870171
06:50:10:15.084,61,0.1012118459,0.3381931186,0.0000000000,0.2671499252,0.0000000000,0.0000000000,0.0000000000,0.1018282697,0.3332328498,0.3089260161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0197611097,0.0112857111,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0145875141,0.0231308304,0.0000000000,0.0655228421,0.0822118968,0.0000000000,0.0000000000,0.1144969910,0.1112222597,0.0000000000,0.0000000000,0.1582851708,0.0237946492,0.1802934408,0.1395391673,0.1953213811,0.2214146703,0.0001754572,0.0000000000,0.0281148031,0.0240632426,0.0000000000,0.0000000000,0.0630239844,0.0028427187,0.0014054179,0.1185380518,0.0228685159,0.0213307030,0.0464193784,0.0261782929,0.0000003980,0.0000000000,0.0000000000,0.0000000000,-0.1529179215,0.3057962060,-0.0627088845,-0.1496362686,0.3058099151,-0.0427949242
06:50:10:16.086,61,0.1015217528,0.3379562497,0.0000000000,0.2662886977,0.0000000000,0.0000000000,0.0000000000,0.1021365374,0.3330099583,0.3079783320,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0204983372,0.0110570379,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0154762808,0.0237148982,0.0000000000,0.0663325116,0.0835684761,0.0000000000,0.0000000000,0.0946535394,0.0918958858,0.0000000000,0.0000000000,0.1505087316,0.0245895907,0.1661604047,0.1264788806,0.1770523787,0.2004943341,0.0005619315,0.0000000000,0.0283206068,0.0241701491,0.0000000000,0.0000000000,0.0681276843,0.0033370219,0.0018892940,0.1086620837,0.0231400393,0.0221570302,0.0461997911,0.0258327927,0.0000004298,0.0000000000,0.0000000000,0.0000000000,-0.1524513960,0.3056297898,-0.0625694990,-0.1491578072,0.3056434393,-0.0426627435
06:50:10:17.087,61,0.1018747613,0.3378833830,0.0000000000,0.2632528543,0.0000000000,0.0000000000,0.0000000000,0.1024901122,0.3329757452,0.3046291769,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0206696074,0.0109299859,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160530638,0.0241239946,0.0000000000,0.0668750480,0.0847162381,0.0000000000,0.0000000000,0.0811127797,0.0792416632,0.0000000000,0.0000000000,0.1332724839,0.0248691365,0.1510920823,0.1137858555,0.1555266827,0.1765352190,0.0009512942,0.0000000000,0.0285083968,0.0242616981,0.0000000000,0.0000000000,0.0789990574,0.0042592920,0.0027900711,0.0953056589,0.0250062160,0.0266595017,0.0465138033,0.0259282961,0.0000003347,0.0000000000,0.0000000000,0.0000000000,-0.1507782638,0.3055167198,-0.0621956140,-0.1474529952,0.3055304289,-0.0422844030
06:50:10:18.089,61,0.1021876112,0.3374368548,0.0000000000,0.2575022280,0.0000000000,0.0000000000,0.0000000000,0.1028098240,0.3326046467,0.2983326912,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0207575057,0.0108019318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0165949743,0.0244458094,0.0000000000,0.0669315681,0.0853668600,0.0000000000,0.0000000000,0.0753002912,0.0736493543,0.0000000000,0.0000000000,0.1274444461,0.0248622727,0.1459743381,0.1092456803,0.1480713487,0.1683174670,0.0012335196,0.0000000000,0.0287622400,0.0244128406,0.0000000000,0.0000000000,0.0867617205,0.0058473088,0.0041390136,0.0902246237,0.0280168094,0.0311382525,0.0471110493,0.0262575280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1476423442,0.3051130772,-0.0614465773,-0.1442305744,0.3051267862,-0.0415344872
06:50:10:19.091,61,0.1024289429,0.3373713195,0.0000000000,0.2536106706,0.0000000000,0.0000000000,0.0000000000,0.1030605659,0.3325862288,0.2940886021,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0207268298,0.0106923729,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0170396902,0.0247727111,0.0000000000,0.0665982291,0.0854674801,0.0000000000,0.0000000000,0.0707453713,0.0691169947,0.0000000000,0.0000000000,0.1225166619,0.0247133505,0.1421841830,0.1060935929,0.1426837444,0.1627666354,0.0015809839,0.0000000000,0.0289589390,0.0244900305,0.0000000000,0.0000000000,0.0920613632,0.0073845293,0.0054819770,0.0857630894,0.0297348108,0.0331316330,0.0477360487,0.0265544243,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1455211043,0.3049882352,-0.0609784722,-0.1420442462,0.3050019145,-0.0410544872
06:50:10:20.092,61,0.1024930924,0.3358360529,0.0000000000,0.2487390488,0.0000000000,0.0000000000,0.0000000000,0.1031403467,0.3311308324,0.2887466252,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0205975343,0.0105740083,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0173286889,0.0249413978,0.0000000000,0.0651288405,0.0853102282,0.0000000000,0.0000000000,0.0670582131,0.0654463768,0.0000000000,0.0000000000,0.1174153760,0.0245580096,0.1313305795,0.0986089408,0.1372810155,0.1572381854,0.0019887204,0.0000000000,0.0290199667,0.0244582426,0.0000000000,0.0000000000,0.0945669487,0.0085011646,0.0065344423,0.0816491693,0.0309436843,0.0345070101,0.0483051650,0.0268482249,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1428954303,0.3039326370,-0.0601742491,-0.1393399537,0.3039462566,-0.0402973033
06:50:10:21.094,61,0.1026501209,0.3342803717,0.0000000000,0.2329639792,0.0000000000,0.0000000000,0.0000000000,0.1033144817,0.3297838867,0.2715092003,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0202400535,0.0104127144,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0175150782,0.0249554794,0.0000000000,0.0651441440,0.0874472037,0.0000000000,0.0000000000,0.0633498877,0.0617924593,0.0000000000,0.0000000000,0.1105366275,0.0242110081,0.1239968985,0.0931011215,0.1321725249,0.1514356434,0.0023782917,0.0000000000,0.0291039757,0.0244617183,0.0000000000,0.0000000000,0.0960952416,0.0094080679,0.0074167512,0.0789409727,0.0320431665,0.0356062874,0.0490074307,0.0272675268,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1343151927,0.3026463091,-0.0581046045,-0.1305017918,0.3026599288,-0.0382356942
06:50:10:22.096,61,0.1053093001,0.3339418769,0.0000000000,0.1738519967,0.0000000000,0.0000000000,0.0000000000,0.1060241610,0.3301659226,0.2067628652,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0197392479,0.0102551430,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0176464990,0.0249491315,0.0000000000,0.0763100013,0.1017183363,0.0000000000,0.0000000000,0.0598744228,0.0582550094,0.0000000000,0.0000000000,0.1055303216,0.0237149280,0.1186966375,0.0890619755,0.1278782189,0.1458612829,0.0028093765,0.0000000000,0.0293035265,0.0245677549,0.0000000000,0.0000000000,0.0965211987,0.0099386517,0.0079607423,0.0767678618,0.0329830945,0.0364484824,0.0498924218,0.0277633891,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1019136384,0.3013859689,-0.0512064397,-0.0972535312,0.3013994694,-0.0311605204
06:50:10:23.097,61,0.1070878655,0.3351609409,0.0000000000,0.1508176178,0.0000000000,0.0000000000,0.0000000000,0.1078371853,0.3316572309,0.1814583838,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0192927364,0.0101208901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0177644975,0.0247065891,0.0000000000,0.0789546818,0.1055760831,0.0000000000,0.0000000000,0.0581621975,0.0565624759,0.0000000000,0.0000000000,0.1032846272,0.0232500602,0.1161874682,0.0870198533,0.1258498430,0.1434265226,0.0031379936,0.0000000000,0.0294360891,0.0246579945,0.0000000000,0.0000000000,0.0973162502,0.0110572223,0.0090750623,0.0754778683,0.0337874405,0.0371622853,0.0506799705,0.0283011682,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0892165080,0.3017913997,-0.0486881584,-0.0842742473,0.3018048406,-0.0285247676
06:50:10:24.099,61,0.1082094684,0.3361552358,0.0000000000,0.1441426277,0.0000000000,0.0000000000,0.0000000000,0.1089738384,0.3327273428,0.1740391701,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0187732894,0.0100692660,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0178345200,0.0245041661,0.0000000000,0.0797347650,0.1071579084,0.0000000000,0.0000000000,0.0564801842,0.0551470816,0.0000000000,0.0000000000,0.1002134830,0.0227094218,0.1138690636,0.0846942142,0.1215615198,0.1387659907,0.0034577770,0.0000000000,0.0294897035,0.0246587638,0.0000000000,0.0000000000,0.1020411104,0.0125845484,0.0105986968,0.0735919029,0.0347006544,0.0378842764,0.0514900051,0.0288625211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0854795501,0.3023093045,-0.0480199903,-0.0805041194,0.3023228347,-0.0278047398
06:50:10:25.100,61,0.1091536731,0.3365845382,0.0000000000,0.1379606426,0.0000000000,0.0000000000,0.0000000000,0.1099175513,0.3332309127,0.1672084033,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0181104075,0.0101298494,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0178300273,0.0244351141,0.0000000000,0.0806361288,0.1083363444,0.0000000000,0.0000000000,0.0545480698,0.0534634553,0.0000000000,0.0000000000,0.0951622054,0.0221437551,0.1080891415,0.0785207748,0.1129865199,0.1282211393,0.0038375675,0.0000000000,0.0294901859,0.0245870370,0.0000000000,0.0000000000,0.1114664078,0.0164358877,0.0142710442,0.0707615763,0.0354028344,0.0383764468,0.0523348972,0.0294460133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0820507780,0.3024891615,-0.0473474339,-0.0770203173,0.3025026917,-0.0271003358
06:50:10:26.102,61,0.1100012287,0.3356179595,0.0000000000,0.1374827325,0.0000000000,0.0000000000,0.0000000000,0.1107631102,0.3322799802,0.1666740328,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0174277909,0.0102599114,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0178768355,0.0242657345,0.0000000000,0.0700791553,0.0999552384,0.0000000000,0.0000000000,0.0517440923,0.0510947667,0.0000000000,0.0000000000,0.0910695270,0.0216687843,0.0978113040,0.0697967261,0.1065020040,0.1209412366,0.0042110682,0.0000000000,0.0293066408,0.0243723765,0.0000000000,0.0000000000,0.1169211045,0.0212121084,0.0187291671,0.0684137791,0.0356738269,0.0384732373,0.0530023538,0.0299222283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0818054006,0.3018887043,-0.0471840799,-0.0767653957,0.3019022346,-0.0269767344
06:50:10:27.103,61,0.1108106375,0.3324816823,0.0000000000,0.1327317804,0.0000000000,0.0000000000,0.0000000000,0.1115881577,0.3292397261,0.1612241715,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0142826010,0.0104311788,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0179693159,0.0238449164,0.0000000000,0.0679129064,0.0999805033,0.0000000000,0.0000000000,0.0487299822,0.0484650061,0.0000000000,0.0000000000,0.0765352398,0.0211225953,0.0781043470,0.0541584864,0.0953095630,0.1095550060,0.0045522419,0.0000000000,0.0289270449,0.0240256824,0.0000000000,0.0000000000,0.1193370521,0.0236749575,0.0210726820,0.0627834946,0.0354190692,0.0380566455,0.0535951555,0.0304431878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0791474804,0.2998991907,-0.0462693721,-0.0741363764,0.2999127209,-0.0262022372
06:50:10:28.105,61,0.1115526259,0.3292623460,0.0000000000,0.1234785169,0.0000000000,0.0000000000,0.0000000000,0.1123335510,0.3261743486,0.1507144570,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0094622830,0.0124266893,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0179078467,0.0237220787,0.0000000000,0.1005605608,0.1425321698,0.0000000000,0.0000000000,0.0471420810,0.0471014194,0.0000000000,0.0000000000,0.0600706190,0.0204435922,0.0626953989,0.0400348529,0.0795274973,0.0947826281,0.0051864404,0.0000000000,0.0285260715,0.0236454904,0.0000000000,0.0000000000,0.1206367537,0.0254374221,0.0227781422,0.0536813550,0.0351049192,0.0377694257,0.0544086136,0.0311721582,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0739538297,0.2978058159,-0.0448349789,-0.0689708367,0.2978193164,-0.0249099974
06:50:10:29.107,61,0.1122201085,0.3287708759,0.0000000000,0.1211422980,0.0000000000,0.0000000000,0.0000000000,0.1129999608,0.3257213533,0.1479572952,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0071968772,0.0139886513,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0177043471,0.0235029906,0.0000000000,0.1187961698,0.1606639773,0.0000000000,0.0000000000,0.0464202762,0.0465567261,0.0000000000,0.0000000000,0.0545480028,0.0197965186,0.0573904291,0.0351985432,0.0743797719,0.0899155885,0.0057296371,0.0000302316,0.0282227769,0.0233900063,0.0000000000,0.0000000000,0.1209283620,0.0263881460,0.0237302259,0.0503895320,0.0354578197,0.0400069654,0.0563138463,0.0331626460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0725829378,0.2974757552,-0.0444995612,-0.0676617548,0.2974893451,-0.0246075913
06:50:10:30.108,61,0.1125021875,0.3312183022,0.0000000000,0.1252252758,0.0000000000,0.0000000000,0.0000000000,0.1132741347,0.3280933201,0.1525473595,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0055453125,0.0149082355,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0169235300,0.0231995489,0.0000000000,0.1256906837,0.1681186110,0.0000000000,0.0000000000,0.0463742837,0.0466056280,0.0000000000,0.0000000000,0.0519840829,0.0189126916,0.0625917390,0.0394072495,0.0722629055,0.0892909616,0.0058505028,0.0000841143,0.0279929806,0.0232176669,0.0000000000,0.0000000000,0.1179197133,0.0266126003,0.0239998233,0.0483560339,0.0356802866,0.0407691523,0.0572572462,0.0340508223,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0748297945,0.2990282774,-0.0452321991,-0.0699283928,0.2990418971,-0.0252397563
06:50:10:31.110,61,0.1127637848,0.3335642517,0.0000000000,0.1256947666,0.0000000000,0.0000000000,0.0000000000,0.1135261878,0.3304059803,0.1532645822,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0044278963,0.0155182099,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0157529432,0.0230505690,0.0000000000,0.1309024245,0.1722144037,0.0000000000,0.0000000000,0.0464220680,0.0466769226,0.0000000000,0.0000000000,0.0504214317,0.0173838269,0.0652196184,0.0421914496,0.0711150467,0.0886209756,0.0058896975,0.0000157755,0.0278975088,0.0231476910,0.0000000000,0.0000000000,0.1121163890,0.0261520110,0.0236126520,0.0456218608,0.0360404663,0.0414214768,0.0581776239,0.0348023996,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0751380399,0.3004749119,-0.0455562547,-0.0701612681,0.3004885316,-0.0254471861
06:50:10:32.111,61,0.1129368544,0.3336537480,0.0000000000,0.1221234798,0.0000000000,0.0000000000,0.0000000000,0.1137006879,0.3305424750,0.1492192596,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0036235524,0.0159685872,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0136823915,0.0228442382,0.0000000000,0.1551095992,0.1904075146,0.0000000000,0.0000000000,0.0465625003,0.0468156040,0.0000000000,0.0000000000,0.0492032729,0.0161313470,0.0663440078,0.0434203930,0.0701553524,0.0879172757,0.0060529751,0.0000413653,0.0278273765,0.0231261645,0.0000000000,0.0000000000,0.1005146801,0.0244686157,0.0222138818,0.0406752527,0.0386014730,0.0481056012,0.0602824353,0.0363698564,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0731106326,0.3004857898,-0.0451435298,-0.0681503266,0.3004994094,-0.0250328965
06:50:10:33.114,61,0.1132790297,0.3334877193,0.0000000000,0.1215091348,0.0000000000,0.0000000000,0.0000000000,0.1140491292,0.3303873837,0.1484800577,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0030665216,0.0162469149,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0126117282,0.0210600700,0.0000000000,0.1617390662,0.1960895807,0.0000000000,0.0000000000,0.0463821441,0.0467150956,0.0000000000,0.0000000000,0.0480810851,0.0146746812,0.0672248900,0.0444356576,0.0693700090,0.0872118697,0.0061275531,0.0000734472,0.0278706998,0.0232974365,0.0000000000,0.0000000000,0.0953698233,0.0224961061,0.0204754211,0.0386286341,0.0418966971,0.0555288345,0.0656742081,0.0426225476,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0727441236,0.3003762960,-0.0450490266,-0.0678068027,0.3003900051,-0.0249500945
06:50:10:34.115,61,0.1134813502,0.3326705396,0.0000000000,0.1223967895,0.0000000000,0.0000000000,0.0000000000,0.1142569929,0.3295668662,0.1494479924,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027054010,0.0162940193,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117394142,0.0199036822,0.0000000000,0.1649992168,0.1990675032,0.0000000000,0.0000000000,0.0462184101,0.0466124453,0.0000000000,0.0000000000,0.0475136302,0.0137309060,0.0679199025,0.0453004055,0.0689401701,0.0867899060,0.0061662826,0.0000858117,0.0279824082,0.0235265773,0.0000000000,0.0000000000,0.0919329822,0.0205430910,0.0187235139,0.0373182558,0.0450708382,0.0599924214,0.0696555972,0.0463050380,0.0000001931,0.0000000000,0.0000000000,0.0000000000,-0.0732463524,0.2998853624,-0.0450639203,-0.0683171004,0.2998990417,-0.0250022225
06:50:10:35.117,61,0.1134934574,0.3320478499,0.0000000000,0.1222576275,0.0000000000,0.0000000000,0.0000000000,0.1142710000,0.3289529979,0.1492454261,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0021144303,0.0163665842,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0110973809,0.0191606097,0.0000000000,0.1666095853,0.2006232440,0.0000000000,0.0000000000,0.0458602346,0.0462799929,0.0000000000,0.0000000000,0.0447695330,0.0120267989,0.0683236346,0.0459786132,0.0682491660,0.0856663808,0.0060351146,0.0000000000,0.0281624421,0.0237905439,0.0000000000,0.0000000000,0.0882144719,0.0187814496,0.0171524324,0.0363071263,0.0463364720,0.0617497675,0.0716520026,0.0481493585,0.0000000824,0.0000000000,0.0000000000,0.0000000000,-0.0731582865,0.2995013297,-0.0449773222,-0.0682469755,0.2995150089,-0.0249461494
06:50:10:36.118,61,0.1135004535,0.3317533731,0.0000000000,0.1209043339,0.0000000000,0.0000000000,0.0000000000,0.1142696515,0.3286787271,0.1477292031,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0014998172,0.0165610258,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0104985489,0.0188007057,0.0000000000,0.1678128690,0.2017746419,0.0000000000,0.0000000000,0.0456078425,0.0460391492,0.0000000000,0.0000000000,0.0429253243,0.0107479831,0.0687512457,0.0466122031,0.0675700903,0.0847948939,0.0059455810,0.0000000000,0.0283470228,0.0240069591,0.0000000000,0.0000000000,0.0866475925,0.0175963156,0.0160557181,0.0354787335,0.0471900292,0.0626639202,0.0728394538,0.0491404310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0724053010,0.2993041575,-0.0447889343,-0.0674890727,0.2993177474,-0.0247690845
06:50:10:37.120,61,0.1135075763,0.3316894770,0.0000000000,0.1207484677,0.0000000000,0.0000000000,0.0000000000,0.1142677665,0.3286176026,0.1475490183,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0009364803,0.0166799519,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0100034932,0.0186350234,0.0000000000,0.1677542925,0.2009306401,0.0000000000,0.0000000000,0.0452577583,0.0456738807,0.0000000000,0.0000000000,0.0410195664,0.0098458016,0.0685798675,0.0467041731,0.0661846772,0.0822476670,0.0059785736,0.0000000000,0.0284809973,0.0241424758,0.0000000000,0.0000000000,0.0852885917,0.0160832852,0.0146803176,0.0346653201,0.0476990491,0.0629417896,0.0737452134,0.0498048291,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0723164007,0.2992629707,-0.0447635427,-0.0674021691,0.2992765903,-0.0247468129
06:50:10:38.121,61,0.1135179698,0.3314521611,0.0000000000,0.1238080487,0.0000000000,0.0000000000,0.0000000000,0.1142713726,0.3283438087,0.1509435475,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003027391,0.0168503020,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0095458990,0.0186385345,0.0000000000,0.1677753180,0.2006433904,0.0000000000,0.0000000000,0.0448882431,0.0452731214,0.0000000000,0.0000000000,0.0393657796,0.0090158870,0.0684609264,0.0468825027,0.0652512610,0.0809537470,0.0059646205,0.0000000000,0.0286708176,0.0242982656,0.0000000000,0.0000000000,0.0843269154,0.0147638703,0.0134201283,0.0340246260,0.0480975993,0.0630021095,0.0745101944,0.0502722338,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0740215108,0.2991544902,-0.0450907424,-0.0691275224,0.2991681099,-0.0250892881
