Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
06:56:20:20.474,61,0.0727290437,0.2582547069,0.0000000000,0.1138929799,0.0000000000,0.0000000000,0.0000000000,0.0735440701,0.2559312284,0.1400230676,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0210173614,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0174991731,0.0000000000,0.1240066662,0.1530732214,0.0000000000,0.0000000000,0.0321863480,0.0338641927,0.0000000000,0.0000000000,0.0218375828,0.0059907073,0.0448002294,0.0287628751,0.0350151882,0.0454350002,0.0109085841,0.0028313361,0.0234582648,0.0198888760,0.0340247862,0.0344569273,0.0132356081,0.0000000000,0.0000000000,0.0205071867,0.0417968333,0.0534909926,0.0553290918,0.0391919389,0.0000134573,0.0000000000,0.0000000000,0.0000000000,-0.0699125454,0.2541112304,-0.0364225619,-0.0643622726,0.2541196346,-0.0194503833
06:56:20:21.475,61,0.0743026361,0.2612005174,0.0000000000,0.1143403202,0.0000000000,0.0000000000,0.0000000000,0.0750661194,0.2588469088,0.1404638290,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0209066235,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0179471858,0.0000000000,0.1319776177,0.1547394395,0.0000000000,0.0000000000,0.0321893841,0.0337967873,0.0000000000,0.0000000000,0.0217704009,0.0057568424,0.0463114753,0.0300311837,0.0354405083,0.0460265987,0.0107819093,0.0026692133,0.0237157848,0.0200211573,0.0335764401,0.0340197347,0.0153780198,0.0000000000,0.0000000000,0.0207814947,0.0446109213,0.0554426089,0.0558093451,0.0391668268,0.0000130474,0.0000000000,0.0000000000,0.0000000000,-0.0700867102,0.2559235990,-0.0367631689,-0.0645871237,0.2559320927,-0.0196726676
06:56:20:22.476,61,0.0750633478,0.2632527351,0.0000000000,0.1151053905,0.0000000000,0.0000000000,0.0000000000,0.0758108869,0.2608728111,0.1413051486,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0207890533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0182429496,0.0000000000,0.1351178139,0.1568563282,0.0000000000,0.0000000000,0.0321139134,0.0336675793,0.0000000000,0.0000000000,0.0214755107,0.0054700095,0.0473915972,0.0310179573,0.0357322730,0.0464256443,0.0105561856,0.0024372151,0.0240359697,0.0202365220,0.0336968563,0.0341624208,0.0164601803,0.0000000000,0.0000000000,0.0209984612,0.0466493554,0.0574500076,0.0564134754,0.0393127427,0.0000132077,0.0000000000,0.0000000000,0.0000000000,-0.0704772547,0.2571904957,-0.0370449387,-0.0650007278,0.2571990490,-0.0198702030
06:56:20:23.478,61,0.0755768791,0.2653070688,0.0000000000,0.1164002717,0.0000000000,0.0000000000,0.0000000000,0.0763127953,0.2628954053,0.1427301615,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0207626354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001130174,0.0186782759,0.0000000000,0.1369220018,0.1578589380,0.0000000000,0.0000000000,0.0319382288,0.0334397368,0.0000000000,0.0000000000,0.0209869649,0.0051534469,0.0481561944,0.0317134745,0.0358842500,0.0466255024,0.0104178367,0.0022487624,0.0244479850,0.0205082577,0.0340089165,0.0344896689,0.0168608874,0.0000000000,0.0000000000,0.0212532450,0.0478761792,0.0585875958,0.0601986274,0.0398835577,0.0000112478,0.0000000000,0.0000000000,0.0000000000,-0.0711617991,0.2584638894,-0.0373765118,-0.0657144263,0.2584725022,-0.0201185886
06:56:20:24.479,61,0.0757300630,0.2632879913,0.0000000000,0.1157612875,0.0000000000,0.0000000000,0.0000000000,0.0764654204,0.2609009743,0.1420382559,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0207443926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005824351,0.0190350432,0.0000000000,0.1378932595,0.1583672613,0.0000000000,0.0000000000,0.0316132046,0.0330826342,0.0000000000,0.0000000000,0.0204671342,0.0049634641,0.0480931550,0.0316973031,0.0356896706,0.0464070626,0.0105092404,0.0022769829,0.0248112381,0.0207361691,0.0344926491,0.0349909477,0.0169235747,0.0000000000,0.0000000000,0.0214364361,0.0487771556,0.0594587401,0.0639497861,0.0410466455,0.0000092189,0.0000000000,0.0000000000,0.0000000000,-0.0708466098,0.2572183013,-0.0371091031,-0.0653724298,0.2572268546,-0.0199333746
06:56:20:25.481,61,0.0758198574,0.2633717656,0.0000000000,0.1170857474,0.0000000000,0.0000000000,0.0000000000,0.0765598342,0.2609710991,0.1434848458,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0208348855,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010672021,0.0195351001,0.0000000000,0.1382332295,0.1582982242,0.0000000000,0.0000000000,0.0310759712,0.0325114876,0.0000000000,0.0000000000,0.0199798848,0.0048573650,0.0458404236,0.0303421188,0.0348602757,0.0451500267,0.0109906076,0.0026073502,0.0252585970,0.0210032277,0.0349343196,0.0354514197,0.0168210454,0.0000000000,0.0000000000,0.0214507114,0.0494540408,0.0600556843,0.0705564916,0.0443373062,0.0000084281,0.0000000000,0.0000000000,0.0000000000,-0.0715751871,0.2572822273,-0.0372373089,-0.0661229268,0.2572907805,-0.0200617947
06:56:20:26.482,61,0.0762068182,0.2644569278,0.0000000000,0.1177977324,0.0000000000,0.0000000000,0.0000000000,0.0769478604,0.2620382011,0.1443090290,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0209981743,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0022240537,0.0200673025,0.0000000000,0.1362991929,0.1528799385,0.0000000000,0.0000000000,0.0298040006,0.0312164221,0.0000000000,0.0000000000,0.0196565520,0.0049146670,0.0394191407,0.0248494633,0.0335339643,0.0430674069,0.0137724560,0.0039423350,0.0257180352,0.0212435778,0.0350557044,0.0355873778,0.0167180654,0.0000000000,0.0000000000,0.0215555932,0.0499235056,0.0603460707,0.0784990191,0.0486896634,0.0000090994,0.0000000000,0.0000000000,0.0000000000,-0.0719727948,0.2579552531,-0.0374188796,-0.0665157214,0.2579638362,-0.0201961733
06:56:20:27.485,61,0.0767361820,0.2645321786,0.0000000000,0.1178345531,0.0000000000,0.0000000000,0.0000000000,0.0774827376,0.2621118426,0.1443758458,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0211786740,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0042692400,0.0204480514,0.0000000000,0.1195380241,0.1393072605,0.0000000000,0.0000000000,0.0277362838,0.0291186087,0.0000000000,0.0000000000,0.0195308868,0.0051267757,0.0346882120,0.0204881392,0.0324834213,0.0415963456,0.0154661853,0.0050968877,0.0260221064,0.0213580672,0.0348192118,0.0353663005,0.0167777445,0.0000000000,0.0000000000,0.0216593277,0.0500671342,0.0602446496,0.0815315768,0.0504995063,0.0000102278,0.0000000000,0.0000000000,0.0000000000,-0.0720052198,0.2580018640,-0.0374322608,-0.0665358454,0.2580103874,-0.0202043429
06:56:20:28.486,61,0.0777702332,0.2642282844,0.0000000000,0.1149350703,0.0000000000,0.0000000000,0.0000000000,0.0785483345,0.2618409097,0.1411299109,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0213515572,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053754947,0.0207095630,0.0000000000,0.1147969067,0.1351857483,0.0000000000,0.0000000000,0.0266085025,0.0279639754,0.0000000000,0.0000000000,0.0194598380,0.0054359194,0.0291737001,0.0155859021,0.0314680338,0.0404100120,0.0178739801,0.0071839215,0.0262466203,0.0214182995,0.0343030505,0.0348570421,0.0169437975,0.0000000000,0.0000000000,0.0216849893,0.0503256097,0.0602714196,0.0844387785,0.0522704609,0.0000139299,0.0000000000,0.0000000000,0.0000000000,-0.0703725293,0.2577877939,-0.0371315703,-0.0648942888,0.2577963471,-0.0199146438
06:56:20:29.488,61,0.0799609050,0.2639412880,0.0000000000,0.1127573773,0.0000000000,0.0000000000,0.0000000000,0.0807582214,0.2615789473,0.1387008131,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0214759503,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0061162356,0.0207187291,0.0000000000,0.1119961739,0.1329495907,0.0000000000,0.0000000000,0.0257231183,0.0270676706,0.0000000000,0.0000000000,0.0193343647,0.0058125420,0.0208221916,0.0086770514,0.0298086423,0.0383647047,0.0201078560,0.0095845256,0.0263527054,0.0214335006,0.0333490409,0.0338802114,0.0173761882,0.0000000000,0.0000000000,0.0215031877,0.0505416431,0.0603666939,0.0867573246,0.0544820875,0.0000148936,0.0000000000,0.0000000000,0.0000000000,-0.0691516325,0.2575913370,-0.0369008705,-0.0636618882,0.2575998902,-0.0196939390
06:56:20:30.489,61,0.0825269669,0.2631584406,0.0000000000,0.1096534356,0.0000000000,0.0000000000,0.0000000000,0.0832983702,0.2608343065,0.1352721900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0214883219,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0063572521,0.0205570608,0.0000000000,0.1109425873,0.1322496235,0.0000000000,0.0000000000,0.0252025947,0.0265526958,0.0000000000,0.0000000000,0.0194393136,0.0063221040,0.0134552512,0.0027942238,0.0287222620,0.0368829742,0.0254312418,0.0147912055,0.0264350008,0.0214638282,0.0318525173,0.0322412737,0.0178838465,0.0000000000,0.0000000000,0.0210413076,0.0509896092,0.0607741550,0.0896467716,0.0574755818,0.0000170151,0.0000000000,0.0000000000,0.0000000000,-0.0674344674,0.2570823729,-0.0365375355,-0.0619088113,0.2570908964,-0.0193577968
06:56:20:31.490,61,0.0858328193,0.2594506741,0.0000000000,0.1034511030,0.0000000000,0.0000000000,0.0000000000,0.0865705833,0.2572216690,0.1283943057,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048888945,0.0215212088,0.0000000000,0.0000000000,0.0024131271,0.0062300591,0.0062557226,0.0203816332,0.0000000000,0.1113161966,0.1327958852,0.0000000000,0.0000000000,0.0249996278,0.0264426321,0.0000000000,0.0000000000,0.0193533730,0.0071749608,0.0000000000,0.0000000000,0.0260228235,0.0330844037,0.0796128809,0.0652157143,0.0276481267,0.0220910925,0.0296578165,0.0298221465,0.0185045786,0.0000000000,0.0000000000,0.0194247123,0.0530375391,0.0635467917,0.0955576599,0.0621478595,0.0000170894,0.0000000000,0.0000000000,0.0000000000,-0.0640227124,0.2547524273,-0.0356008671,-0.0584247187,0.2547608614,-0.0185676124
06:56:20:32.492,61,0.0879486203,0.2570119798,0.0000000000,0.0931713581,0.0000000000,0.0000000000,0.0000000000,0.0886824206,0.2549067140,0.1169690490,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0097740777,0.0214978084,0.0000000000,0.0017952606,0.0212377161,0.0772287250,0.0059402860,0.0202751551,0.0000000000,0.1222967282,0.1407845169,0.0000000000,0.0000000000,0.0250693168,0.0267347377,0.0289625134,0.0200557690,0.0000000000,0.0076720421,0.0000000000,0.0000000000,0.0121069392,0.0154992007,0.1717524976,0.1519643068,0.0838506594,0.0722605363,0.0272059888,0.0271485690,0.0196575653,0.0000000000,0.0000000000,0.0100208987,0.0553480536,0.0647875741,0.1060709208,0.0669699237,0.0000155187,0.0000000000,0.0000000000,0.0000000000,-0.0582921430,0.2531712353,-0.0344385207,-0.0526118651,0.2531795502,-0.0174950324
06:56:20:33.493,61,0.0889751017,0.2559004426,0.0000000000,0.0862104297,0.0000000000,0.0000000000,0.0000000000,0.0897181332,0.2538743317,0.1091934219,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0186495557,0.0214358736,0.0000000000,0.0076301624,0.0271841399,0.0974914208,0.0054509463,0.0203774348,0.0000000000,0.1331444532,0.1502969563,0.0000000000,0.0000000000,0.0254054051,0.0274306796,0.0420865566,0.0318962187,0.0000000000,0.0080008423,0.0000000000,0.0000000000,0.0067407442,0.0097284960,0.2212329805,0.1952984333,0.1072146967,0.0915050432,0.0254255850,0.0252607465,0.0204019621,0.0000000000,0.0000000000,0.0046130042,0.0565297715,0.0654941425,0.1118750274,0.0695939809,0.0000133773,0.0000000000,0.0000000000,0.0000000000,-0.0543822870,0.2524353564,-0.0337093361,-0.0486695617,0.2524437308,-0.0168071780
06:56:20:34.496,61,0.0895260423,0.2559998631,0.0000000000,0.0824197158,0.0000000000,0.0000000000,0.0000000000,0.0902853757,0.2540097237,0.1050246805,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0263353791,0.0214076731,0.0000000000,0.0126661034,0.0302037131,0.1081460714,0.0048509315,0.0204688907,0.0000000000,0.1398840696,0.1564480513,0.0000000000,0.0000000000,0.0257706977,0.0281232782,0.0510738492,0.0406010412,0.0000000000,0.0081817349,0.0000000000,0.0000000000,0.0030810405,0.0060576727,0.2636010349,0.2358124405,0.1304856092,0.1110309884,0.0230030939,0.0227714237,0.0219414644,0.0000000000,0.0000000000,0.0011475502,0.0580000244,0.0662607476,0.1224661469,0.0759335980,0.0000092368,0.0000000000,0.0000000000,0.0000000000,-0.0522757098,0.2524677515,-0.0333850458,-0.0465167239,0.2524761558,-0.0164706111
06:56:20:35.497,61,0.0897314996,0.2571820915,0.0000000000,0.0863493159,0.0000000000,0.0000000000,0.0000000000,0.0905144662,0.2551427484,0.1094234735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0309921950,0.0213292856,0.0000000000,0.0154050756,0.0317007527,0.1136100814,0.0041865692,0.0205695294,0.0000000000,0.1429223567,0.1591594219,0.0000000000,0.0000000000,0.0261336640,0.0287989844,0.0562548488,0.0459586456,0.0000000000,0.0082821250,0.0000000000,0.0000000000,0.0009834953,0.0039055895,0.2799925506,0.2512360215,0.1399300247,0.1194629446,0.0203322303,0.0200734437,0.0234541744,0.0000000000,0.0000000000,0.0000000000,0.0589903183,0.0668567196,0.1297191530,0.0812077224,0.0000058086,0.0000000000,0.0000000000,0.0000000000,-0.0544796064,0.2532220185,-0.0338479877,-0.0487379134,0.2532304525,-0.0168861356
06:56:20:36.499,61,0.0900701284,0.2578304112,0.0000000000,0.0806479007,0.0000000000,0.0000000000,0.0000000000,0.0908689424,0.2558424175,0.1031109467,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0328136869,0.0212060679,0.0000000000,0.0167559795,0.0329196155,0.1064583510,0.0036745174,0.0206444450,0.0000000000,0.1439450383,0.1599102467,0.0000000000,0.0000000000,0.0264785271,0.0293813776,0.0582054593,0.0479504839,0.0000000000,0.0086060371,0.0000000000,0.0000000000,0.0000000000,0.0027042688,0.2096878588,0.1858945489,0.1151563004,0.1038070247,0.0176900737,0.0173755195,0.0250925962,0.0000000000,0.0000000000,0.0000000000,0.0596510433,0.0671699196,0.1323085278,0.0831518769,0.0000017566,0.0000000000,0.0000000000,0.0000000000,-0.0512828901,0.2535765171,-0.0334001854,-0.0454963818,0.2535849214,-0.0164021757
06:56:20:37.501,61,0.0904068723,0.2586866021,0.0000000000,0.0807278901,0.0000000000,0.0000000000,0.0000000000,0.0912117586,0.2566908002,0.1032152921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0331805907,0.0212178305,0.0000000000,0.0174724106,0.0335320011,0.0812603235,0.0033037991,0.0207853708,0.0000000000,0.1347255856,0.1473812759,0.0000000000,0.0000000000,0.0266315602,0.0297253113,0.0558910705,0.0463574640,0.0000000000,0.0089870971,0.0000000000,0.0000000000,0.0000000000,0.0020534014,0.1656704843,0.1440641284,0.0895394459,0.0762307867,0.0145374769,0.0141424425,0.0277679209,0.0000000000,0.0000000000,0.0000000000,0.0596964806,0.0669047683,0.1307337284,0.0837182999,0.0000015008,0.0000000000,0.0000000000,0.0000000000,-0.0513231382,0.2541018426,-0.0334873013,-0.0455349833,0.2541102171,-0.0164521337
06:56:20:38.501,61,0.0907631442,0.2603907287,0.0000000000,0.0778281838,0.0000000000,0.0000000000,0.0000000000,0.0915660262,0.2584104240,0.1000108272,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0283917151,0.0212335382,0.0000000000,0.0176721849,0.0334682651,0.0527000092,0.0033043907,0.0207328871,0.0000000000,0.1271276921,0.1407217979,0.0000000000,0.0000000000,0.0265637338,0.0297487881,0.0391009971,0.0310842134,0.0000000000,0.0094483476,0.0000000000,0.0000000000,0.0000000000,0.0020481073,0.1014206335,0.0875624120,0.0587682202,0.0518079624,0.0126931975,0.0122664915,0.0289512035,0.0000000000,0.0000000000,0.0000000000,0.0595205277,0.0664889514,0.1257935613,0.0835975111,0.0000014665,0.0000000000,0.0000000000,0.0000000000,-0.0496807769,0.2551247180,-0.0333833098,-0.0438758954,0.2551331520,-0.0162713882
06:56:20:39.504,61,0.0911413059,0.2620640397,0.0000000000,0.0748641491,0.0000000000,0.0000000000,0.0000000000,0.0919333994,0.2601001561,0.0967569649,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0230679028,0.0212759450,0.0000000000,0.0175879933,0.0330393538,0.0417005830,0.0035161315,0.0205752086,0.0000000000,0.1185364947,0.1351079494,0.0000000000,0.0000000000,0.0263324901,0.0295606796,0.0326699093,0.0245356262,0.0000000000,0.0098671187,0.0000000000,0.0000000000,0.0000000000,0.0023222549,0.0804976597,0.0687598512,0.0471729860,0.0411605164,0.0113500943,0.0109013440,0.0298482943,0.0000000000,0.0000000000,0.0000000000,0.0589853749,0.0654248819,0.1151826009,0.0802975595,0.0000021332,0.0000000000,0.0000000000,0.0000000000,-0.0480143055,0.2561284602,-0.0332691520,-0.0421810150,0.2561370134,-0.0160798505
06:56:20:40.505,61,0.0914030075,0.2625458837,0.0000000000,0.0721271336,0.0000000000,0.0000000000,0.0000000000,0.0921843722,0.2606067359,0.0936873332,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0188647658,0.0212466251,0.0000000000,0.0172653757,0.0312977843,0.0330036134,0.0038179217,0.0204102825,0.0000000000,0.1149780825,0.1325337142,0.0000000000,0.0000000000,0.0260159429,0.0292071104,0.0285942722,0.0198574774,0.0000000000,0.0102432128,0.0000000000,0.0000000000,0.0000000000,0.0028764019,0.0687040836,0.0575957559,0.0400161110,0.0343819857,0.0104948115,0.0100344317,0.0306187272,0.0000000000,0.0000000000,0.0000000000,0.0585073270,0.0647539422,0.1092941463,0.0776775852,0.0000023562,0.0000000000,0.0000000000,0.0000000000,-0.0464581922,0.2564040720,-0.0330609083,-0.0406244174,0.2564126849,-0.0158501491
06:56:20:41.507,61,0.0912360922,0.2622511387,0.0000000000,0.0690665543,0.0000000000,0.0000000000,0.0000000000,0.0920061320,0.2603461444,0.0902452320,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160382614,0.0211280957,0.0000000000,0.0167155284,0.0276284982,0.0261055548,0.0039879475,0.0203443561,0.0000000000,0.1080911309,0.1256343722,0.0000000000,0.0000000000,0.0256339423,0.0287148282,0.0249874759,0.0148842121,0.0000000000,0.0106717562,0.0000000000,0.0000000000,0.0003174727,0.0035899519,0.0592832491,0.0480569340,0.0347713046,0.0294865444,0.0103092147,0.0098495334,0.0304192957,0.0000000000,0.0000000000,0.0000000000,0.0554929599,0.0607408956,0.1013084203,0.0724992603,0.0000020820,0.0000000000,0.0000000000,0.0000000000,-0.0447252616,0.2562021911,-0.0327529982,-0.0388901457,0.2562107742,-0.0155541152
06:56:20:42.508,61,0.0909175873,0.2614518702,0.0000000000,0.0673699453,0.0000000000,0.0000000000,0.0000000000,0.0916718841,0.2595701814,0.0883549899,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0134982169,0.0210412964,0.0000000000,0.0162131879,0.0258491132,0.0226291474,0.0040856395,0.0204404052,0.0000000000,0.1027098522,0.1188675314,0.0000000000,0.0000000000,0.0252974778,0.0282311849,0.0230564568,0.0121892625,0.0007657320,0.0111935325,0.0000000000,0.0000000000,0.0007833282,0.0041292594,0.0539508127,0.0424571447,0.0305355173,0.0255108848,0.0101674190,0.0097038997,0.0303604640,0.0000000000,0.0000000000,0.0000000000,0.0524266250,0.0568246245,0.0914787129,0.0654441342,0.0000017018,0.0000000000,0.0000000000,0.0000000000,-0.0437824652,0.2557010651,-0.0325285345,-0.0379333720,0.2557095885,-0.0153615735
06:56:20:43.509,61,0.0891226679,0.2609905005,0.0000000000,0.0682080314,0.0000000000,0.0000000000,0.0000000000,0.0898316726,0.2591032982,0.0893093199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0119600762,0.0209771805,0.0000000000,0.0157855563,0.0246980209,0.0202789512,0.0039292281,0.0205633771,0.0000000000,0.1005577594,0.1163371429,0.0000000000,0.0000000000,0.0250416342,0.0278365463,0.0207702331,0.0093706315,0.0022244072,0.0118034920,0.0000000000,0.0000000000,0.0010193059,0.0044131656,0.0511828139,0.0395573080,0.0282580871,0.0234412141,0.0107907886,0.0103512360,0.0275012963,0.0000000000,0.0000000000,0.0000000000,0.0505570173,0.0550471283,0.0876898766,0.0627740324,0.0000017406,0.0000000000,0.0000000000,0.0000000000,-0.0442705825,0.2554242015,-0.0325659439,-0.0384122953,0.2554327250,-0.0154176168
06:56:20:44.512,61,0.0835267156,0.2604050040,0.0000000000,0.0674174577,0.0000000000,0.0000000000,0.0000000000,0.0842043906,0.2585300207,0.0884378180,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0103502255,0.0209441017,0.0000000000,0.0153806703,0.0238192417,0.0181017704,0.0035490766,0.0208930392,0.0000000000,0.0998288468,0.1151452661,0.0000000000,0.0000000000,0.0248730183,0.0275366399,0.0185892656,0.0070204330,0.0032299627,0.0124364402,0.0000000000,0.0000000000,0.0010741565,0.0045004883,0.0495041125,0.0376914293,0.0267306548,0.0220058598,0.0120949307,0.0117821721,0.0223538131,0.0000000000,0.0000000000,0.0000000000,0.0483979583,0.0536852479,0.0853534937,0.0612052754,0.0000052387,0.0000000000,0.0000000000,0.0000000000,-0.0438388810,0.2550602555,-0.0324438214,-0.0379679352,0.2550687492,-0.0153186060
06:56:20:45.513,61,0.0778858662,0.2602357566,0.0000000000,0.0675147474,0.0000000000,0.0000000000,0.0000000000,0.0785423219,0.2583603263,0.0885854512,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0093805408,0.0208277218,0.0000000000,0.0150552271,0.0230962280,0.0159823336,0.0030643335,0.0212001447,0.0000000000,0.0995882452,0.1144681498,0.0000000000,0.0000000000,0.0248763673,0.0274230372,0.0172773376,0.0056663360,0.0044760345,0.0133982850,0.0000000000,0.0000000000,0.0012836198,0.0047446606,0.0484092534,0.0364363827,0.0251175445,0.0206711851,0.0139991511,0.0138051556,0.0180077162,0.0000000000,0.0000000000,0.0000000000,0.0452555642,0.0513108708,0.0807704106,0.0596733987,0.0000098141,0.0000000000,0.0000000000,0.0000000000,-0.0439157560,0.2549572587,-0.0324409939,-0.0380243585,0.2549656928,-0.0153198522
06:56:20:46.515,61,0.0722876117,0.2583919466,0.0000000000,0.0677098557,0.0000000000,0.0000000000,0.0000000000,0.0729879141,0.2565277219,0.0888248533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0086437175,0.0206033178,0.0000000000,0.0146605633,0.0223449077,0.0141284354,0.0025591569,0.0213154815,0.0000000000,0.0998064280,0.1144200936,0.0000000000,0.0000000000,0.0249637589,0.0274048410,0.0161109325,0.0046414942,0.0053424607,0.0141832354,0.0000000000,0.0000000000,0.0015135463,0.0050077033,0.0474063531,0.0353597589,0.0238372572,0.0196684729,0.0168301743,0.0167993717,0.0150380693,0.0000000000,0.0000000000,0.0001447956,0.0438413918,0.0502869710,0.0746963620,0.0568711422,0.0000119759,0.0000000000,0.0000000000,0.0000000000,-0.0440621749,0.2538293004,-0.0322991088,-0.0381484404,0.2538377047,-0.0152541343
06:56:20:47.516,61,0.0696141198,0.2563628554,0.0000000000,0.0647255257,0.0000000000,0.0000000000,0.0000000000,0.0703084096,0.2545445561,0.0854458660,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0079413122,0.0203886349,0.0000000000,0.0141296005,0.0211642683,0.0127187464,0.0021005876,0.0216126889,0.0000000000,0.1061990485,0.1157049909,0.0000000000,0.0000000000,0.0251083858,0.0274395235,0.0140367290,0.0035489020,0.0058987564,0.0147377457,0.0000000000,0.0000000000,0.0017599915,0.0052677826,0.0458208993,0.0334207714,0.0229497217,0.0188682191,0.0185512323,0.0185657032,0.0136026237,0.0000000000,0.0000000000,0.0003199890,0.0430771708,0.0498098619,0.0704071224,0.0536386520,0.0000128789,0.0000000000,0.0000000000,0.0000000000,-0.0423838720,0.2525668442,-0.0318513066,-0.0364688113,0.2525752187,-0.0148931853
06:56:20:48.518,61,0.0684711486,0.2548182607,0.0000000000,0.0612163655,0.0000000000,0.0000000000,0.0000000000,0.0691623390,0.2530483305,0.0814139470,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0076074894,0.0202260315,0.0000000000,0.0135258874,0.0199027602,0.0117019210,0.0016028297,0.0220798869,0.0000000000,0.1282505095,0.1315178275,0.0000000000,0.0000000000,0.0254046321,0.0276295282,0.0130468272,0.0027713536,0.0069193202,0.0152021507,0.0000000000,0.0000000000,0.0022382909,0.0058242767,0.0450759754,0.0324865840,0.0224324372,0.0183433779,0.0196396131,0.0196735896,0.0128842471,0.0000000000,0.0000000000,0.0005418959,0.0432275459,0.0511920936,0.0689852759,0.0525273792,0.0000105890,0.0000000000,0.0000000000,0.0000000000,-0.0403684601,0.2515984476,-0.0313973203,-0.0344871134,0.2516068220,-0.0145104639
06:56:20:49.519,61,0.0681721568,0.2537480295,0.0000000000,0.0597672090,0.0000000000,0.0000000000,0.0000000000,0.0688541010,0.2520016432,0.0797114074,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0075169248,0.0200436804,0.0000000000,0.0129651688,0.0189119186,0.0109236473,0.0013871397,0.0225947704,0.0000000000,0.1344536543,0.1356519312,0.0000000000,0.0000000000,0.0257220473,0.0278466064,0.0124018015,0.0022264645,0.0098842010,0.0156910699,0.0000000000,0.0000000000,0.0037016307,0.0080189174,0.0444531627,0.0317251533,0.0220178980,0.0178656597,0.0201274641,0.0201599281,0.0129588628,0.0000000000,0.0000000000,0.0009511248,0.0445425101,0.0529853962,0.0683567151,0.0517632961,0.0000071875,0.0000000000,0.0000000000,0.0000000000,-0.0395227000,0.2509340346,-0.0311714057,-0.0336714014,0.2509424090,-0.0143351257
