Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
04:44:55:29.594,61,0.0285449922,0.0794425756,0.0000000000,0.0085874619,0.0000000000,0.0000000000,0.0000000000,0.0285365116,0.0789320841,0.0397784635,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0371848792,0.0000000000,0.0001955181,0.0373302139,0.0315862000,0.3036206663,0.0341037028,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240957774,0.0239437036,0.0997545496,0.0971274972,0.0000000000,0.0042905291,0.0018186870,0.0116412751,0.0000000000,0.0000000000,0.1331601441,0.1385949850,0.0775844529,0.0736636668,0.0057534431,0.0059244349,0.0327213146,0.0000000000,0.0000000000,0.0000000000,0.0231377091,0.0244824588,0.0184539296,0.0083807660,0.0000000079,0.0000000000,0.0000000000,0.0000000000,-0.0219505727,0.0400413126,-0.0051405551,-0.0213050731,0.0400500968,-0.0024907109
04:44:55:30.595,61,0.0298108365,0.0798804089,0.0000000000,0.0074991928,0.0000000000,0.0000000000,0.0000000000,0.0298038330,0.0793816447,0.0385494530,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0368549116,0.0000000000,0.0000000000,0.0368773639,0.0310266465,0.3029177189,0.0345203839,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0235516392,0.0234093629,0.0990144536,0.0966187045,0.0000000000,0.0038042823,0.0030029421,0.0124121234,0.0000000000,0.0000000000,0.1328025460,0.1384538710,0.0774222687,0.0734777674,0.0055719633,0.0057347552,0.0326986499,0.0000000000,0.0000000000,0.0000000000,0.0227626879,0.0240170695,0.0189647581,0.0089060329,0.0000000057,0.0000000000,0.0000000000,0.0000000000,-0.0212628096,0.0402615964,-0.0050545055,-0.0206472743,0.0402704403,-0.0023945749
04:44:55:31.596,61,0.0313197151,0.0782254562,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0313137993,0.0778233558,0.0295546986,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0365585275,0.0000000000,0.0000000000,0.0364913605,0.0304639377,0.3016301990,0.0347843580,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0230430774,0.0229062494,0.0984198824,0.0962169841,0.0000000000,0.0033453568,0.0040894933,0.0132059855,0.0000000000,0.0000000000,0.1325469762,0.1383380890,0.0774257630,0.0734252110,0.0055713528,0.0057272795,0.0326407105,0.0000000000,0.0000000000,0.0000000000,0.0225134026,0.0236811973,0.0194972940,0.0094343564,0.0000000032,0.0000000000,0.0000000000,0.0000000000,-0.0162533969,0.0394254178,-0.0042611612,-0.0157222804,0.0394343510,-0.0016663797
04:44:55:32.599,61,0.0323267020,0.0691300929,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0323213302,0.0690103471,0.0030291011,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0362629890,0.0000000000,0.0000000000,0.0362357832,0.0299295690,0.3008891344,0.0350248963,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0225758459,0.0224473234,0.0977992415,0.0958595946,0.0000000000,0.0029275490,0.0049176319,0.0139291370,0.0000000000,0.0000000000,0.1324059367,0.1383662224,0.0775210261,0.0734772682,0.0056128521,0.0057614753,0.0325579681,0.0000000000,0.0000000000,0.0000000000,0.0223357193,0.0233731009,0.0200217459,0.0099722976,0.0000000013,0.0000000000,0.0000000000,0.0000000000,-0.0014881827,0.0348542929,-0.0018674568,-0.0011621490,0.0348635688,0.0004051367
04:44:55:33.600,61,0.0330561250,0.0637851059,0.0097323675,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0330512002,0.0637922734,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0360532813,0.0000000000,0.0000000000,0.0361259021,0.0294011980,0.3004325926,0.0351740308,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0221749470,0.0220398549,0.0972730219,0.0956820995,0.0000000000,0.0025498893,0.0055448450,0.0145669123,0.0000000000,0.0000000000,0.1324973404,0.1386728287,0.0777352825,0.0736652315,0.0057080942,0.0058521912,0.0324598774,0.0000000000,0.0000000000,0.0000000000,0.0222543757,0.0231374223,0.0205020364,0.0104720686,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054568239,0.0321758986,-0.0007663923,0.0056680087,0.0321853533,0.0013181160
04:44:55:34.601,61,0.0335716084,0.0639938787,0.0122299520,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0335670486,0.0640268624,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0359376520,0.0000000000,0.0000000000,0.0362085737,0.0289233476,0.3002491891,0.0352370292,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0218440741,0.0216997564,0.0969561115,0.0957452133,0.0000000000,0.0021997527,0.0059652389,0.0151131060,0.0000000000,0.0000000000,0.1328232437,0.1392358840,0.0781128779,0.0740164146,0.0056536580,0.0057956637,0.0322979577,0.0000000000,0.0000000000,0.0000000000,0.0222000051,0.0229474213,0.0209736824,0.0109600723,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0069436133,0.0322858989,-0.0005633258,0.0071385913,0.0322952941,0.0015260691
04:44:55:35.603,61,0.0338691361,0.0607176982,0.0180327836,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0338648967,0.0608124174,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0359113738,0.0000000000,0.0000000000,0.0366582274,0.0285036005,0.3003331721,0.0352687128,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0215521064,0.0213974286,0.0966506153,0.0958128050,0.0000000000,0.0018840574,0.0061611454,0.0155682098,0.0000000000,0.0000000000,0.1334079206,0.1409019530,0.0787076578,0.0745789185,0.0057404516,0.0058810478,0.0321572423,0.0000000000,0.0000000000,0.0000000000,0.0223541390,0.0229751989,0.0214508194,0.0114524020,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0104341581,0.0306449980,-0.0000148593,0.0105621833,0.0306545272,0.0019598713
04:44:55:36.605,61,0.0343077332,0.0581393652,0.0213733669,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0343037434,0.0582688078,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0359474607,0.0000000000,0.0000000000,0.0416069329,0.0282001682,0.3009484410,0.0353460908,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0213568062,0.0211982876,0.0963427722,0.0957871899,0.0000000000,0.0016180440,0.0060549169,0.0158759747,0.0000000000,0.0000000000,0.1343732774,0.1428865045,0.0796354711,0.0753039271,0.0057410225,0.0058789742,0.0322107784,0.0000000000,0.0000000000,0.0000000000,0.0226120297,0.0231288895,0.0218492560,0.0118518341,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0124112330,0.0293516815,0.0003033797,0.0125351269,0.0293612853,0.0021945057
04:44:55:37.606,61,0.0347529799,0.0586088896,0.0219884720,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0347491875,0.0587441400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0364256091,0.0000000000,0.0000619558,0.0583549626,0.0278956369,0.3222904801,0.0353750028,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0213100445,0.0211628266,0.0963939279,0.0961318314,0.0000000000,0.0014296829,0.0036344177,0.0158421174,0.0000000000,0.0000000000,0.1550692171,0.1682481021,0.0841365010,0.0793691352,0.0053809709,0.0055160904,0.0326426886,0.0000000000,0.0000000000,0.0000000000,0.0229790118,0.0233767908,0.0221402496,0.0121298069,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0127330162,0.0295900404,0.0003391127,0.0128965899,0.0295995846,0.0022509731
04:44:55:38.608,61,0.0349050611,0.0606282391,0.0227664504,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0349014625,0.0607701316,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0425110795,0.0000000000,0.0004605784,0.0753473490,0.0273622964,0.3383715153,0.0350889191,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0215322785,0.0214175060,0.1014459655,0.1045090780,0.0000000000,0.0013076868,0.0000000000,0.0155166434,0.0000000000,0.0000000000,0.2106375843,0.2233090550,0.0949210301,0.0886189863,0.0048142136,0.0049399682,0.0336970575,0.0000000000,0.0000000000,0.0000000000,0.0233966541,0.0237388760,0.0221438594,0.0121273398,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0131106861,0.0306106955,0.0003558295,0.0133508053,0.0306201652,0.0023438279
04:44:55:39.609,61,0.0348881707,0.0608577318,0.0206694305,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0348847769,0.0609776676,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0529324710,0.0000000000,0.0010279922,0.1110724062,0.0267816465,0.3509923518,0.0348768756,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0219086129,0.0218335018,0.1045468599,0.1090089381,0.0000000000,0.0012539501,0.0000000000,0.0150416093,0.0000000000,0.0000000000,0.2268194705,0.2398353219,0.1043762937,0.0993363261,0.0040799165,0.0041933716,0.0397108160,0.0000000000,0.0000000000,0.0000000000,0.0238155145,0.0241625495,0.0218978077,0.0119286953,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0118055418,0.0307216048,0.0001717331,0.0121150706,0.0307310596,0.0021764627
04:44:55:40.611,61,0.0344816484,0.0595704168,0.0202992689,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0344786011,0.0596871004,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0821313187,0.0000000000,0.0017517849,0.1381163150,0.0264067445,0.3554717004,0.0347644165,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0047643930,0.0223718565,0.0223268922,0.1262826920,0.1327408105,0.0000000000,0.0012639350,0.0000000000,0.0144004226,0.0000000000,0.0000000000,0.2551121712,0.2706689835,0.1081404835,0.1039296314,0.0015175370,0.0015783872,0.0486676767,0.0000000000,0.0000000000,0.0000000000,0.0238513313,0.0241933521,0.0198762249,0.0110604949,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0116003938,0.0300713181,0.0001667100,0.0118995290,0.0300807878,0.0021281284
04:44:55:41.613,61,0.0338489376,0.0581121966,0.0207866225,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0338470526,0.0582341179,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0976104289,0.0000000000,0.0030864966,0.1949131638,0.0269384515,0.3580330610,0.0361727253,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0579580404,0.0527592599,0.0228664391,0.0228306130,0.1357070953,0.1435305476,0.0000000000,0.0014168848,0.0000000000,0.0130732581,0.0000000000,0.0000000000,0.2682327032,0.2843486965,0.1099630445,0.1062033474,0.0000000000,0.0000000000,0.0553522147,0.0000000000,0.0000000000,0.0000000000,0.0237987004,0.0240711104,0.0176883936,0.0098990062,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0118698925,0.0293367505,0.0002298863,0.0121894833,0.0293462202,0.0021468096
04:44:55:42.615,61,0.0323485322,0.0570841767,0.0186726619,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0323623605,0.0571844764,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1240365729,0.0000000000,0.0043481728,0.2401699722,0.0323557109,0.3588053882,0.0413911939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0769337714,0.0692543611,0.0234388690,0.0234079137,0.1441828907,0.1519786716,0.0000000000,0.0017694869,0.0000000000,0.0114455596,0.0000000000,0.0000000000,0.2900046110,0.3060393035,0.1106810272,0.1073312610,0.0000000000,0.0000000000,0.0598313026,0.0000000000,0.0000000000,0.0000000000,0.0234559700,0.0235609263,0.0139579270,0.0076010036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0105474815,0.0288134515,0.0000684001,0.0109459180,0.0288229212,0.0019623581
04:44:55:43.616,61,0.0254024658,0.0558582842,0.0179352611,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0254706182,0.0559512302,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1413966864,0.0000000000,0.0053449967,0.2858380079,0.0413925983,0.3590299785,0.0474843681,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0906977281,0.0799892843,0.0239694510,0.0239649042,0.1545883864,0.1624627858,0.0000000000,0.0022639805,0.0000000000,0.0084186615,0.0000000000,0.0000000000,0.3149637580,0.3305099010,0.1106722876,0.1077076048,0.0000000000,0.0000000000,0.0643550754,0.0000000000,0.0000000000,0.0000000000,0.0228132457,0.0217518266,0.0109742908,0.0058055124,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0100636594,0.0281934142,0.0000256975,0.0105136670,0.0282028988,0.0018866740
04:44:55:44.617,61,0.0171215218,0.0544161685,0.0178556591,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0172080752,0.0545086600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1482321769,0.0000000000,0.0062811552,0.3023214340,0.0491584837,0.3596659899,0.0530882552,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0967575610,0.0852264985,0.0244877003,0.0245008059,0.1584521830,0.1664141566,0.0000000000,0.0027941470,0.0000000000,0.0059495242,0.0000000000,0.0000000000,0.3229393065,0.3383882344,0.1097066924,0.1075526923,0.0000000000,0.0000000000,0.0693558455,0.0071158120,0.0066668913,0.0000000000,0.0218029562,0.0192402974,0.0084714172,0.0040684962,0.0000000288,0.0000000000,0.0000000000,0.0000000000,0.0099873245,0.0274657756,0.0000426136,0.0104693752,0.0274752453,0.0018609734
04:44:55:45.618,61,0.0129830046,0.0548588708,0.0187444799,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130659956,0.0549598075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1450522691,0.0000000000,0.0072020795,0.3087827861,0.0612323880,0.4002334177,0.0653042197,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0991961509,0.0875552818,0.0249636490,0.0249735359,0.1581041217,0.1666522920,0.0000000000,0.0033805675,0.0000000000,0.0045737480,0.0000000000,0.0000000000,0.2913714349,0.3075727224,0.1075941250,0.1069153100,0.0000000000,0.0000000000,0.0723749474,0.0115904948,0.0111320531,0.0000000000,0.0215311404,0.0183731448,0.0073606055,0.0032272199,0.0000003386,0.0000000000,0.0000000000,0.0000000000,0.0104809478,0.0276909918,0.0001008348,0.0109923594,0.0277004614,0.0019377002
04:44:55:46.621,61,0.0114542805,0.0527938008,0.0321806818,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0115368711,0.0530290566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1170151755,0.0000000000,0.0080478322,0.2647635937,0.0768447071,0.4726798832,0.0888671502,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0997425094,0.0887252539,0.0252898782,0.0252831485,0.1525222510,0.1626300663,0.0000000000,0.0039264904,0.0000000000,0.0037844775,0.0000000000,0.0000000000,0.2566088140,0.2701812983,0.1039581671,0.1037532762,0.0000000000,0.0000000000,0.0738289803,0.0138710421,0.0134152286,0.0000000000,0.0223590694,0.0182785951,0.0071047428,0.0029717367,0.0000012809,0.0000000000,0.0000000000,0.0000000000,0.0184034891,0.0266821831,0.0012000203,0.0189152509,0.0266916528,0.0029716049
04:44:55:47.623,61,0.0122118881,0.0519118607,0.0497819521,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0122834202,0.0523217134,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0968034863,0.0000000000,0.0086196428,0.2320613861,0.1018601060,0.5078172088,0.1377820820,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0967698619,0.0890538245,0.0254319962,0.0253968090,0.1422316283,0.1517907381,0.0000000000,0.0045126225,0.0000000000,0.0032516241,0.0000000000,0.0000000000,0.1980314851,0.2151845545,0.0893680528,0.0884453803,0.0000000000,0.0000000000,0.0741640180,0.0149565740,0.0145145580,0.0000000000,0.0272668190,0.0191008337,0.0105448077,0.0038774840,0.0000019683,0.0000000000,0.0000000000,0.0000000000,0.0288567897,0.0262929052,0.0026086057,0.0292918272,0.0263024494,0.0043437076
04:44:55:48.624,61,0.0145648327,0.0485714376,0.0568073653,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0146293854,0.0490474962,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0841731951,0.0000000000,0.0087602604,0.2079735398,0.1305261850,0.5220696926,0.1695840657,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0955645442,0.0893404409,0.0255113319,0.0254046638,0.1308118701,0.1359279305,0.0000000000,0.0057014739,0.0000000000,0.0029212215,0.0000000000,0.0000000000,0.1526072919,0.1664884984,0.0647014305,0.0650637969,0.0000000000,0.0000000000,0.0734833851,0.0145114660,0.0141546568,0.0000000000,0.0357025377,0.0242559612,0.0191709325,0.0088578565,0.0000021592,0.0000000000,0.0000000000,0.0000000000,0.0330148004,0.0246325731,0.0031877847,0.0334437862,0.0246422067,0.0048144008
04:44:55:49.625,61,0.0158237983,0.0418244079,0.0645219907,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0158817936,0.0423670895,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0701183602,0.0000000000,0.0081409793,0.1477331370,0.1460900903,0.5052232742,0.2221039832,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0944917575,0.0892375112,0.0253415629,0.0251761116,0.1156426519,0.1132035479,0.0000000000,0.0074212160,0.0000000000,0.0028325305,0.0000000000,0.0000000000,0.1150835827,0.1296040714,0.0494437106,0.0490908325,0.0000000000,0.0000000000,0.0724695846,0.0131542180,0.0128964856,0.0000000000,0.0449548028,0.0309972409,0.0285655111,0.0166018866,0.0000042182,0.0000000000,0.0000000000,0.0000000000,0.0376070254,0.0212561786,0.0038255537,0.0380158760,0.0212659910,0.0052312748
04:44:55:50.627,61,0.0193192158,0.0362868793,0.0721792206,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0193565208,0.0368937254,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0551077612,0.0000000000,0.0071883216,0.1296042055,0.1524816155,0.4979806244,0.2464943528,0.0000000000,0.0003630020,0.0000000000,0.0000000000,0.0795867667,0.0816480517,0.0249200016,0.0247069821,0.0944204852,0.0918994844,0.0000000000,0.0084723355,0.0051753572,0.0029932004,0.0000000000,0.0000000000,0.0952636227,0.1089967936,0.0415162966,0.0404567346,0.0000000000,0.0000000000,0.0709192902,0.0109318523,0.0107699595,0.0062024975,0.0539795458,0.0368779488,0.0393661819,0.0246214811,0.0000039733,0.0000000000,0.0000000000,0.0000000000,0.0422077663,0.0184915811,0.0044300174,0.0425529405,0.0185015276,0.0056488854
04:44:55:51.629,61,0.0225184690,0.0364095680,0.0747003928,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0225451980,0.0370401330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0448364690,0.0000000000,0.0060187643,0.1205609962,0.1555557400,0.4949451089,0.3059483469,0.0000000000,0.0003479686,0.0000000000,0.0000000000,0.0679327995,0.0734033957,0.0242886711,0.0240601283,0.0793935582,0.0770701468,0.0000000000,0.0095215682,0.0155842984,0.0032663378,0.0000000000,0.0000000000,0.0843699053,0.0979935899,0.0363754928,0.0344720855,0.0000000000,0.0000000000,0.0684514046,0.0096487645,0.0095395409,0.0177430995,0.0576667301,0.0393144451,0.0478187874,0.0306734331,0.0000045179,0.0000000000,0.0000000000,0.0000000000,0.0437113307,0.0185647011,0.0046189050,0.0440399908,0.0185746327,0.0058400030
04:44:55:52.630,61,0.0248624627,0.0359231830,0.0745970532,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0248877797,0.0365519486,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0370251909,0.0000000000,0.0048159235,0.1159128249,0.1547641903,0.4934783280,0.3286781907,0.0000000000,0.0003085656,0.0000000000,0.0000000000,0.0627949387,0.0686940625,0.0229312535,0.0227842629,0.0647365376,0.0636906773,0.0000000000,0.0103897816,0.0260116644,0.0038108143,0.0000000000,0.0000000000,0.0763272494,0.0904348418,0.0334732570,0.0311934575,0.0000000000,0.0000000000,0.0658193529,0.0087361280,0.0086589474,0.0267459210,0.0597437695,0.0405977555,0.0522024520,0.0343437269,0.0000078646,0.0000000000,0.0000000000,0.0000000000,0.0436541438,0.0183185115,0.0046124919,0.0439808741,0.0183284432,0.0058175591
04:44:55:53.632,61,0.0262610707,0.0355147198,0.0748513192,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0262857117,0.0361451246,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0326194279,0.0000000000,0.0035861451,0.1136366501,0.1530461758,0.4927691817,0.3483634889,0.0000000000,0.0001710327,0.0000000000,0.0000000000,0.0566098541,0.0621607155,0.0217526555,0.0217962340,0.0575579368,0.0567345470,0.0000000000,0.0112042092,0.0312685184,0.0043435474,0.0000000000,0.0000000000,0.0724452361,0.0866761580,0.0315744802,0.0290577784,0.0000000000,0.0000000000,0.0637750775,0.0084464662,0.0083844401,0.0321214087,0.0608181097,0.0410578065,0.0545752570,0.0363559499,0.0000120130,0.0000000000,0.0000000000,0.0000000000,0.0438524634,0.0181132555,0.0046380144,0.0441324487,0.0181232393,0.0058240080
04:44:55:54.633,61,0.0273988340,0.0355965979,0.0763282031,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0274281763,0.0362408347,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0298662893,0.0000000000,0.0024458035,0.1128280312,0.1522512585,0.4924473166,0.3823007047,0.0000000000,0.0001016934,0.0000000000,0.0000000000,0.0533218458,0.0590698086,0.0205537025,0.0207985062,0.0527850948,0.0523897707,0.0000000000,0.0119724814,0.0349421538,0.0048992941,0.0000000000,0.0000000000,0.0701231286,0.0844567642,0.0302272737,0.0276101809,0.0000000000,0.0000000000,0.0615443178,0.0083935140,0.0083408728,0.0360538661,0.0612230971,0.0408993252,0.0559959747,0.0376733728,0.0000177066,0.0000000000,0.0000000000,0.0000000000,0.0447348133,0.0181612596,0.0047485558,0.0450035557,0.0181712434,0.0059359842
04:44:55:55.635,61,0.0282635689,0.0366347656,0.0770251825,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0282955673,0.0372873358,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0282000098,0.0000000000,0.0014069923,0.1125392318,0.1514097899,0.4938248098,0.3932977915,0.0000000000,0.0001220495,0.0000000000,0.0000000000,0.0511251017,0.0566485003,0.0196560957,0.0199825745,0.0502783358,0.0500264354,0.0000000000,0.0126883117,0.0373267159,0.0054535633,0.0000000000,0.0000000000,0.0688591227,0.0833081976,0.0291986242,0.0265465602,0.0000000000,0.0000000000,0.0591021515,0.0085407235,0.0084938444,0.0385417230,0.0611464828,0.0400809087,0.0567561761,0.0385215655,0.0000223600,0.0000000000,0.0000000000,0.0000000000,0.0451464467,0.0186889619,0.0047993115,0.0454107486,0.0186989233,0.0060199094
04:44:55:56.636,61,0.0291333608,0.0380110890,0.0778891072,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0291663744,0.0386742093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0268019158,0.0000000000,0.0004536640,0.1124447063,0.1505520344,0.5052140355,0.3985049725,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0482783727,0.0549266487,0.0188758094,0.0192396976,0.0486954786,0.0484739058,0.0000000000,0.0132782049,0.0388298482,0.0060308548,0.0000000000,0.0000000000,0.0682370663,0.0827632472,0.0285210181,0.0258229803,0.0000000000,0.0000000000,0.0567434654,0.0087337326,0.0086910585,0.0398888811,0.0609121062,0.0393229276,0.0573936291,0.0392078497,0.0000246997,0.0000000000,0.0000000000,0.0000000000,0.0456527695,0.0193883479,0.0048622894,0.0459150225,0.0193982646,0.0061273398
04:44:55:57.639,61,0.0310242400,0.0394354612,0.0808612332,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0310527626,0.0401291959,0.0000000000,0.0010662216,0.0000000000,0.0000000000,0.0000000000,0.0254839286,0.0000000000,0.0000000000,0.1123556569,0.1497778445,0.5516985655,0.3751403093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0427714810,0.0525126271,0.0182623714,0.0186329819,0.0479226224,0.0477068126,0.0000000000,0.0137286298,0.0398520008,0.0066921255,0.0000000000,0.0000000000,0.0683820918,0.0829842836,0.0283202417,0.0255468898,0.0000000000,0.0000000000,0.0555000715,0.0089071896,0.0088679809,0.0402170047,0.0609866977,0.0388816930,0.0581983961,0.0399368517,0.0000231989,0.0000000000,0.0000000000,0.0000000000,0.0474368855,0.0201221108,0.0050888015,0.0476626083,0.0201320127,0.0063957497
04:44:55:58.640,61,0.0325192250,0.0425846018,0.0830007643,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0325387232,0.0433047451,0.0000000000,0.0031870690,0.0000000000,0.0000000000,0.0000000000,0.0242488459,0.0000000000,0.0000000000,0.1119213626,0.1479791850,0.5983301997,0.3077917397,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0377743542,0.0504326150,0.0178251639,0.0181784723,0.0480883047,0.0478037186,0.0000000000,0.0139597915,0.0407521315,0.0089075500,0.0000000000,0.0000000000,0.0734114349,0.0878731012,0.0297070816,0.0262216181,0.0000000000,0.0000000000,0.0544675216,0.0087723807,0.0087361010,0.0375081785,0.0611334108,0.0386830382,0.0598046817,0.0406776145,0.0000199467,0.0000000000,0.0000000000,0.0000000000,0.0487216488,0.0217239112,0.0052556703,0.0489114448,0.0217337683,0.0066603068
